,0
132,-1108580.47717
133,-1103668.90705
134,-1089224.11729
135,-1092965.65344
136,-1090905.74326
137,-1089734.42832
138,-1094371.22446
139,-1096778.96166
140,-1095772.27315
141,-1118322.44408
142,-1102340.22487
143,-1106416.91791
144,-1098181.67326
145,-1100568.28263
146,-1102321.84369
147,-1099562.52875
148,-1098990.62257
149,-1103308.86407
150,-1097370.90153
151,-1094380.08696
152,-1092861.05119
153,-1094667.05549
154,-1093464.80498
155,-1090147.05429
156,-1088723.54131
157,-1089673.51635
158,-1108668.71116
159,-1095126.76705
160,-1091044.44498
161,-1085942.32172
162,-1091862.37721
163,-1094776.63943
164,-1102196.58652
165,-1103744.88961
166,-1110742.23424
167,-1099613.45713
168,-1097572.93188
169,-1106505.67247
170,-1104684.52645
171,-1111685.3846
172,-1101063.36236
173,-1100113.72245
174,-1085964.06069
175,-1105652.31543
176,-1099797.45579
177,-1106548.64717
178,-1100272.05262
179,-1116071.75323
180,-1110792.42791
181,-1091928.49671
182,-1077700.22874
183,-1095617.33188
184,-1102059.5325
185,-1107639.14567
186,-1111643.26687
187,-1110134.63558
188,-1106792.51729
189,-1094100.51028
190,-1087448.98404
191,-1095146.05123
192,-1091699.94078
193,-1091260.73113
194,-1087940.12829
195,-1080403.14129
196,-1079853.56826
197,-1089587.30628
198,-1115062.53398
199,-1117679.76408
200,-1110963.51961
201,-1099005.26328
202,-1094700.76342
203,-1102628.65216
204,-1102650.04633
205,-1091760.05329
206,-1105527.14266
207,-1091534.82937
208,-1095205.47483
209,-1101556.57741
210,-1114198.12816
211,-1105499.86811
212,-1105851.92742
213,-1113456.40814
214,-1108302.0408
215,-1110626.30745
216,-1115354.98144
217,-1117314.39244
218,-1098824.33801
219,-1087924.55864
220,-1083216.28235
221,-1094322.08788
222,-1112130.47055
223,-1112705.73415
224,-1107736.46252
225,-1107509.35471
226,-1106075.89904
227,-1102194.83805
228,-1100463.91125
229,-1097085.99698
230,-1098263.18453
231,-1094325.72414
232,-1099200.14878
233,-1097590.27744
234,-1099444.98312
235,-1110241.88018
236,-1105259.18456
237,-1104283.43306
238,-1101595.43059
239,-1103229.81811
240,-1114947.94253
241,-1101714.12114
242,-1090566.82817
243,-1080902.6623
244,-1105537.99162
245,-1104520.69744
246,-1103570.83236
247,-1084278.92075
248,-1092086.80062
249,-1102329.8034
250,-1107941.74797
251,-1103210.12632
252,-1092950.20618
253,-1100433.8041
254,-1106783.0238
255,-1107156.98518
256,-1098808.15589
257,-1101227.25319
258,-1101292.59455
259,-1103004.25972
260,-1100230.90037
261,-1107320.50932
262,-1102231.83065
263,-1103913.64462
264,-1102744.71841
265,-1100933.18181
266,-1110352.98284
267,-1104170.50218
268,-1093210.10475
269,-1090190.58187
270,-1100226.85182
271,-1099429.07971
272,-1103186.30888
273,-1119738.82858
274,-1108144.79773
275,-1112386.38158
276,-1109954.34392
277,-1101139.64041
278,-1106542.03688
279,-1096285.13696
280,-1105723.36655
281,-1103349.45232
282,-1109961.02845
283,-1111483.0981
284,-1107712.76557
285,-1114156.18854
286,-1102382.5947
287,-1100794.28421
288,-1111572.44201
289,-1105931.75467
290,-1099828.55266
291,-1104244.35023
292,-1103417.24976
293,-1089834.10805
294,-1094594.0664
295,-1091504.21446
296,-1092436.73783
297,-1091030.08874
298,-1082216.38841
299,-1078826.14736
300,-1081140.28336
301,-1100378.85938
302,-1091880.31303
303,-1098998.9566
304,-1109764.67716
305,-1126646.63597
306,-1107262.92157
307,-1108299.4474
308,-1105279.61446
309,-1102285.62301
310,-1100810.07616
311,-1114909.48841
312,-1102542.47106
313,-1099585.4933
314,-1102047.69922
315,-1091846.45399
316,-1093671.24177
317,-1097074.85363
318,-1104811.86711
319,-1098802.71724
320,-1093936.498
321,-1107630.30102
322,-1096914.98738
323,-1096522.40287
324,-1086037.18693
325,-1091414.25761
326,-1095721.11336
327,-1108698.13847
328,-1099296.99239
329,-1096659.64681
330,-1108050.15018
331,-1112273.81832
332,-1106521.31664
333,-1104378.01567
334,-1109929.7662
335,-1108085.70813
336,-1108078.77981
337,-1108178.33121
338,-1098723.58928
339,-1093223.24256
340,-1113252.63984
341,-1108267.22109
342,-1092314.11835
343,-1099405.9001
344,-1095460.88559
345,-1097682.8123
346,-1096587.94734
347,-1096206.43722
348,-1103635.60047
349,-1107661.01257
350,-1120563.43286
351,-1112290.0664
352,-1093576.34022
353,-1099998.19722
354,-1102188.67659
355,-1100878.68282
356,-1106879.03072
357,-1104736.84741
358,-1101759.71995
359,-1094021.29639
360,-1101170.37725
361,-1112503.80043
362,-1109328.30239
363,-1100370.2855
364,-1099196.64531
365,-1091784.58617
366,-1096334.34521
367,-1105534.97149
368,-1100548.55326
369,-1094806.16829
370,-1098048.85738
371,-1097928.44274
372,-1100261.96685
373,-1104921.13405
374,-1110662.60428
375,-1097700.40965
376,-1095596.14093
377,-1096784.36106
378,-1096126.28043
379,-1098342.11404
380,-1108994.06666
381,-1107131.9975
382,-1113167.66245
383,-1112126.06874
384,-1098973.40074
385,-1107528.20892
386,-1107762.37677
387,-1095009.98712
388,-1100480.14295
389,-1111567.17462
390,-1118068.99665
391,-1104303.91128
392,-1102556.18847
393,-1101091.01054
394,-1096723.00079
395,-1109190.4974
396,-1106024.46073
397,-1098550.17713
398,-1099523.47939
399,-1091587.87717
400,-1083789.02301
401,-1089632.36084
402,-1106101.78767
403,-1104765.27956
404,-1108691.95605
405,-1101051.48893
406,-1104941.15146
407,-1091544.36849
408,-1077848.88837
409,-1088675.76452
410,-1098529.93641
411,-1101744.33837
412,-1103567.80551
413,-1115754.60381
414,-1107736.21245
415,-1098302.07381
416,-1091329.58096
417,-1086921.18375
418,-1106059.83792
419,-1101714.75691
420,-1104748.64142
421,-1110665.06984
422,-1101098.70352
423,-1104268.86098
424,-1097553.73641
425,-1102353.59932
426,-1100737.271
427,-1097637.93508
428,-1095723.31293
429,-1095274.21537
430,-1089156.56749
431,-1086652.37786
432,-1097734.88748
433,-1107052.29999
434,-1111905.02104
435,-1100455.7563
436,-1099373.06397
437,-1095090.96801
438,-1104664.02928
439,-1100684.01886
440,-1120669.20867
441,-1103356.81629
442,-1117261.53965
443,-1109855.96834
444,-1097068.0982
445,-1102882.95608
446,-1095684.38631
447,-1098900.49424
448,-1093516.49876
449,-1100045.35468
450,-1095274.76998
451,-1108279.52943
452,-1116411.96641
453,-1108551.31168
454,-1113341.9685
455,-1090397.59758
456,-1102608.6524
457,-1108205.72585
458,-1091875.67213
459,-1098492.23211
460,-1106816.66703
461,-1090273.41456
462,-1100233.34879
463,-1112885.08553
464,-1108039.30139
465,-1107943.84505
466,-1105435.80556
467,-1103174.00713
468,-1103202.85354
469,-1102468.76397
470,-1091391.49019
471,-1094556.9893
472,-1105483.1719
473,-1102337.14321
474,-1095882.15205
475,-1096938.9694
476,-1109851.71867
477,-1115244.11291
478,-1096074.6047
479,-1104492.23715
480,-1104815.08504
481,-1092872.41404
482,-1099191.25152
483,-1104370.56166
484,-1103313.67601
485,-1101458.18613
486,-1111030.65097
487,-1097390.29391
488,-1098885.32971
489,-1099873.01955
490,-1096137.43346
491,-1106283.38122
492,-1105326.96836
493,-1097219.77583
494,-1100235.60654
495,-1109708.78418
496,-1113022.81901
497,-1108544.85221
498,-1115462.68766
499,-1105764.12027
500,-1111912.20955
501,-1120498.45978
502,-1103349.4164
503,-1093766.94243
504,-1113660.2249
505,-1113913.36367
506,-1109466.75676
507,-1111495.20628
508,-1117990.49619
509,-1120886.84516
510,-1121596.29296
511,-1098369.85708
512,-1105166.13094
513,-1114919.29347
514,-1105499.44205
515,-1090858.75058
516,-1077614.4477
517,-1111997.70533
518,-1109317.73505
519,-1096006.94579
520,-1088726.00089
521,-1091357.13877
522,-1094600.31519
523,-1100154.24842
524,-1103604.2166
525,-1106272.4114
526,-1115701.7334
527,-1104233.62047
528,-1098231.13742
529,-1097161.23648
530,-1090330.26782
531,-1100913.19843
532,-1110994.90175
533,-1105702.06427
534,-1109223.07387
535,-1103598.05556
536,-1112972.22133
537,-1099803.43624
538,-1103339.13753
539,-1101154.63532
540,-1100672.36559
541,-1103812.69064
542,-1096793.40961
543,-1098197.17078
544,-1091839.00134
545,-1089079.95968
546,-1098372.58537
547,-1105665.96335
548,-1106269.54104
549,-1102875.38656
550,-1105339.06768
551,-1104933.42534
552,-1101416.67737
553,-1105416.15151
554,-1093169.79262
555,-1104846.40488
556,-1103788.00901
557,-1105652.1308
558,-1113709.34208
559,-1110602.36754
560,-1102941.50113
561,-1098156.63099
562,-1091881.43229
563,-1085628.67129
564,-1091867.24564
565,-1101838.91873
566,-1104017.79371
567,-1106418.00138
568,-1093343.43632
569,-1101849.12432
570,-1108252.93664
571,-1116237.55089
572,-1115234.53414
573,-1102491.90152
574,-1088756.57759
575,-1090861.49211
576,-1092675.84068
577,-1100425.89958
578,-1091373.91812
579,-1093440.37548
580,-1106191.69688
581,-1111439.61256
582,-1106958.85819
583,-1097745.29158
584,-1090137.73658
585,-1093023.54693
586,-1095485.70807
587,-1091804.5772
588,-1087300.07865
589,-1088967.1812
590,-1100310.0693
591,-1094026.00923
592,-1102209.25566
593,-1097684.0141
594,-1095762.35569
595,-1086550.64839
596,-1091112.55939
597,-1099615.69951
598,-1094618.77905
599,-1102787.77238
600,-1093269.16592
601,-1085114.98557
602,-1091962.47339
603,-1114253.16562
604,-1105224.51917
605,-1103927.04159
606,-1098873.8673
607,-1094025.57695
608,-1099969.16954
609,-1107135.18571
610,-1109018.97435
611,-1111642.7902
612,-1107017.32945
613,-1099313.17733
614,-1111557.18763
615,-1108672.40958
616,-1106055.65228
617,-1107804.41843
618,-1101684.18553
619,-1104306.56504
620,-1108632.89945
621,-1112589.13889
622,-1115510.79922
623,-1099832.60231
624,-1103621.96921
625,-1098456.07295
626,-1103483.87066
627,-1110111.01608
628,-1110678.18238
629,-1114354.50946
630,-1101525.34903
631,-1103621.90749
632,-1103475.41668
633,-1097536.58201
634,-1110393.01101
635,-1111508.11878
636,-1104565.70145
637,-1094752.3979
638,-1100012.20773
639,-1101653.6687
640,-1100006.29236
641,-1102708.09329
642,-1104905.96524
643,-1106036.50487
644,-1106453.61931
645,-1098609.08628
646,-1106432.28929
647,-1102792.0229
648,-1089372.6086
649,-1093831.86824
650,-1094106.41535
651,-1100354.4779
652,-1120310.63799
653,-1115053.77097
654,-1107104.02994
655,-1121673.21385
656,-1111248.19728
657,-1105407.10009
658,-1102024.13514
659,-1108969.70817
660,-1097174.25416
661,-1097405.46495
662,-1116444.4909
663,-1103713.52213
664,-1106218.53941
665,-1097990.81537
666,-1091581.67766
667,-1104083.02711
668,-1093129.69919
669,-1090198.71305
670,-1103553.82222
671,-1092292.87208
672,-1089260.88642
673,-1088355.7664
674,-1100792.2606
675,-1104576.27648
676,-1102293.65123
677,-1112424.17493
678,-1114497.11686
679,-1115444.52062
680,-1104341.39222
681,-1096184.32641
682,-1108106.66572
683,-1103766.59178
684,-1109557.22321
685,-1100647.94176
686,-1100861.19225
687,-1106334.4653
688,-1096451.39243
689,-1085411.0063
690,-1095996.07692
691,-1102139.59296
692,-1088479.95029
693,-1101657.24447
694,-1105807.26035
695,-1104423.68413
696,-1102259.46079
697,-1102577.78332
698,-1094490.53685
699,-1096552.49671
700,-1096170.99914
701,-1091538.09053
702,-1094611.84078
703,-1094450.49647
704,-1094171.94545
705,-1089862.38272
706,-1083159.71389
707,-1102813.97393
708,-1110642.08239
709,-1094205.68053
710,-1089003.79243
711,-1100270.63943
712,-1093341.79899
713,-1106249.2288
714,-1113515.57248
715,-1105708.35283
716,-1103519.84863
717,-1104123.90559
718,-1085580.98503
719,-1083162.33231
720,-1083340.55767
721,-1090152.00591
722,-1100146.89407
723,-1102197.60028
724,-1103357.9509
725,-1109940.92318
726,-1101133.55361
727,-1101817.27497
728,-1113861.34489
729,-1113096.17552
730,-1092545.35613
731,-1083925.75237
732,-1085992.76618
733,-1091297.80247
734,-1088309.76924
735,-1091041.15983
736,-1089750.84069
737,-1080609.07219
738,-1099437.31451
739,-1100193.07546
740,-1086432.59026
741,-1100155.02581
742,-1101544.65977
743,-1097746.73972
744,-1098633.42769
745,-1094417.82345
746,-1098341.93073
747,-1093461.37027
748,-1104904.8121
749,-1101083.73056
750,-1094626.84508
751,-1110648.33117
752,-1110008.82632
753,-1113148.9511
754,-1106464.37547
755,-1112140.46188
756,-1103741.17556
757,-1110758.15087
758,-1106057.03784
759,-1095475.47037
760,-1093922.06148
761,-1099644.61249
762,-1104396.26141
763,-1106001.072
764,-1113120.27355
765,-1117857.08731
766,-1103788.0174
767,-1106771.14154
768,-1102551.00652
769,-1094968.55166
770,-1091083.23977
771,-1093671.58545
772,-1095730.19646
773,-1106758.03549
774,-1091952.96806
775,-1094294.97843
776,-1098302.98367
777,-1095290.8093
778,-1111241.6484
779,-1103200.81569
780,-1105899.21665
781,-1099050.02528
782,-1099629.62067
783,-1090437.90071
784,-1105264.75296
785,-1087114.67228
786,-1101915.53449
787,-1090323.66328
788,-1103449.30608
789,-1104462.96007
790,-1103002.74513
791,-1083909.38655
792,-1098153.66417
793,-1103778.68204
794,-1104941.28358
795,-1108815.62238
796,-1101865.84167
797,-1083223.70134
798,-1090060.42667
799,-1094148.63121
800,-1106280.0569
801,-1100764.24052
802,-1109388.80295
803,-1096551.1274
804,-1091091.24495
805,-1103363.67267
806,-1095796.30382
807,-1094289.79521
808,-1093816.16378
809,-1102977.02018
810,-1113920.15941
811,-1109528.08761
812,-1103107.37866
813,-1098831.54959
814,-1102629.75161
815,-1094406.27878
816,-1088311.10527
817,-1090719.64293
818,-1098716.9757
819,-1106089.03734
820,-1107717.61087
821,-1112095.4258
822,-1098169.44649
823,-1109408.91675
824,-1111638.20369
825,-1104829.27396
826,-1105049.14807
827,-1096627.69194
828,-1107676.49289
829,-1094788.19897
830,-1094026.95043
831,-1096501.26097
832,-1095798.56212
833,-1102592.13714
834,-1065196.54918
835,-1083587.60228
836,-1100318.11381
837,-1091465.8638
838,-1101323.60966
839,-1106107.89361
840,-1098777.45186
841,-1112573.58763
842,-1122275.49014
843,-1106753.23553
844,-1110153.77748
845,-1113280.81677
846,-1109640.19273
847,-1102144.118
848,-1096784.90242
849,-1097625.42631
850,-1098313.00047
851,-1085947.14066
852,-1097698.27456
853,-1099153.46308
854,-1099702.21849
855,-1102056.94337
856,-1105478.53075
857,-1094982.59469
858,-1092402.45739
859,-1085011.64992
860,-1089719.66371
861,-1090822.94011
862,-1090362.64994
863,-1105824.26588
864,-1086662.9797
865,-1092619.39955
866,-1098450.31823
867,-1088633.18963
868,-1099781.75729
869,-1087034.79483
870,-1094595.91391
871,-1086157.98455
872,-1097205.08676
873,-1114390.77886
874,-1104727.49844
875,-1114948.14316
876,-1092615.37758
877,-1081173.15667
878,-1097353.19929
879,-1098347.85084
880,-1102595.42827
881,-1106469.5012
882,-1095326.76657
883,-1098101.22601
884,-1115079.18895
885,-1101978.83991
886,-1093719.65515
887,-1097557.20037
888,-1103057.82778
889,-1105137.8281
890,-1109662.31411
891,-1108269.97124
892,-1099970.00106
893,-1098722.06417
894,-1108712.36862
895,-1113814.52348
896,-1111118.8513
897,-1108981.14044
898,-1114591.16254
899,-1096493.36553
900,-1094283.31989
901,-1100258.84252
902,-1112000.21842
903,-1098859.08398
904,-1088095.06967
905,-1089748.60694
906,-1098216.31583
907,-1098063.14565
908,-1101553.24617
909,-1079313.60693
910,-1081289.20137
911,-1101105.00405
912,-1108934.75206
913,-1106852.57775
914,-1100200.52458
915,-1111250.36753
916,-1116515.11281
917,-1120528.56429
918,-1108469.3521
919,-1102766.85856
920,-1093923.05206
921,-1093540.19073
922,-1081665.6895
923,-1069767.047
924,-1106517.86194
925,-1105754.83387
926,-1110756.63832
927,-1102168.07751
928,-1092221.47418
929,-1098952.16762
930,-1104751.03352
931,-1097365.48591
932,-1090794.75658
933,-1094211.18783
934,-1089701.72786
935,-1095330.85214
936,-1101239.72674
937,-1109931.86159
938,-1123572.52343
939,-1110352.55191
940,-1092145.08068
941,-1090866.02076
942,-1080730.56305
943,-1089809.75824
944,-1099731.34306
945,-1109061.22685
946,-1093206.49417
947,-1099835.8288
948,-1087248.98945
949,-1104941.72484
950,-1107943.98958
951,-1099916.84523
952,-1098172.50944
953,-1094361.10116
954,-1089918.76476
955,-1107595.42432
956,-1107384.97167
957,-1112165.0017
958,-1105035.45675
959,-1087991.16435
960,-1097340.36242
961,-1096141.70406
962,-1100702.45424
963,-1093171.0663
964,-1095156.38838
965,-1094010.82436
966,-1108893.95621
967,-1107219.87532
968,-1108374.73313
969,-1087731.9904
970,-1090737.5736
971,-1107835.22923
972,-1098806.979
973,-1087613.12018
974,-1090322.44518
975,-1097868.57263
976,-1101811.44689
977,-1089999.35119
978,-1104309.33959
979,-1108806.19579
980,-1113142.31044
981,-1106829.09614
982,-1116073.17491
983,-1115763.37679
984,-1104674.14801
985,-1098112.03796
986,-1103807.21578
987,-1108649.04683
988,-1114225.22478
989,-1091551.1592
990,-1094952.34537
991,-1101223.92212
992,-1107226.50676
993,-1110044.50132
994,-1098372.16153
995,-1107608.58539
996,-1117594.48089
997,-1107363.19361
998,-1102306.5822
999,-1105651.26839
1000,-1085679.53365
1001,-1097603.01246
1002,-1106706.93112
1003,-1089329.30512
1004,-1104955.08746
1005,-1096760.68293
1006,-1087850.38219
1007,-1106355.27438
1008,-1112863.67061
1009,-1101921.12457
1010,-1104979.22398
1011,-1097266.46828
1012,-1085036.4294
1013,-1099507.18775
1014,-1089134.88894
1015,-1094217.68206
1016,-1103324.69708
1017,-1100620.79881
1018,-1099958.38939
1019,-1092030.6878
1020,-1107579.3542
1021,-1105841.24331
1022,-1100251.86324
1023,-1114231.99051
1024,-1112462.2784
1025,-1104115.64384
1026,-1092309.85095
1027,-1106425.85999
1028,-1105084.12488
1029,-1094195.63984
1030,-1070700.33715
1031,-1088686.32157
1032,-1089505.47908
1033,-1088356.04783
1034,-1096598.27381
1035,-1104790.8984
1036,-1101502.03031
1037,-1092981.05846
1038,-1095862.28863
1039,-1088191.22196
1040,-1096965.47367
1041,-1097760.70577
1042,-1103712.10938
1043,-1112194.05676
1044,-1099747.79226
1045,-1104651.92832
1046,-1097043.97333
1047,-1089472.07038
1048,-1089814.86621
1049,-1094304.20057
1050,-1108017.47417
1051,-1103550.07915
1052,-1103102.52763
1053,-1114132.73206
1054,-1117347.22258
1055,-1107049.47355
1056,-1106586.87977
1057,-1106702.0293
1058,-1108549.79554
1059,-1104262.51984
1060,-1092184.9555
1061,-1077681.14929
1062,-1081587.20149
1063,-1099549.41249
1064,-1103852.82589
1065,-1107740.40433
1066,-1111509.81594
1067,-1104931.62662
1068,-1093362.3748
1069,-1099810.56681
1070,-1104506.52999
1071,-1099098.13098
1072,-1101936.08383
1073,-1105229.86437
1074,-1119971.13858
1075,-1106577.94822
1076,-1102686.95043
1077,-1096647.23017
1078,-1099486.69987
1079,-1092083.58983
1080,-1103297.90211
1081,-1104548.88554
1082,-1106789.24789
1083,-1113562.3716
1084,-1108925.64207
1085,-1084666.94138
1086,-1080487.36901
1087,-1088857.46877
1088,-1092650.26828
1089,-1091543.75217
1090,-1090583.37834
1091,-1100461.16947
1092,-1110511.72214
1093,-1113246.83676
1094,-1104032.66271
1095,-1104426.55012
1096,-1107513.50779
1097,-1106100.42314
1098,-1097965.26599
1099,-1095768.20485
1100,-1111861.02036
1101,-1112823.78717
1102,-1116086.50175
1103,-1100752.07873
1104,-1093159.65634
1105,-1096031.56263
1106,-1103135.30902
1107,-1105493.42149
1108,-1094498.92416
1109,-1083832.60451
1110,-1088602.08218
1111,-1101079.26939
1112,-1107159.26453
1113,-1107367.65252
1114,-1097663.25173
1115,-1096921.35151
1116,-1103468.20996
1117,-1105262.03775
1118,-1096594.44483
1119,-1100390.24871
1120,-1090170.31031
1121,-1096178.83554
1122,-1095839.1996
1123,-1101143.19465
1124,-1106344.81463
1125,-1115831.85696
1126,-1104346.15419
1127,-1104357.57442
1128,-1115253.33068
1129,-1113926.58959
1130,-1108346.91322
1131,-1098753.92384
1132,-1111580.80081
1133,-1097620.80907
1134,-1098201.6125
1135,-1089204.79352
1136,-1090367.8908
1137,-1098656.25376
1138,-1098965.808
1139,-1095436.61487
1140,-1089937.33341
1141,-1107099.3618
1142,-1098686.38853
1143,-1104098.5232
1144,-1102918.31208
1145,-1100186.84995
1146,-1094435.06329
1147,-1094823.50101
1148,-1100642.32883
1149,-1095269.88407
1150,-1103308.55295
1151,-1101954.30801
1152,-1098980.48753
1153,-1103576.32344
1154,-1104811.4515
1155,-1112273.86989
1156,-1117325.86768
1157,-1109824.62481
1158,-1098508.14184
1159,-1102177.9291
1160,-1101898.95454
1161,-1100146.57952
1162,-1102549.74189
1163,-1106254.90365
1164,-1096102.3027
1165,-1094394.73329
1166,-1100224.33787
1167,-1094452.16661
1168,-1104481.32051
1169,-1098313.52878
1170,-1092147.27278
1171,-1091994.90323
1172,-1095715.58621
1173,-1092370.8442
1174,-1102723.89502
1175,-1112571.41955
1176,-1115269.84696
1177,-1105609.73187
1178,-1107887.58546
1179,-1098381.26521
1180,-1104299.8455
1181,-1081824.09521
1182,-1080944.30863
1183,-1101616.3298
1184,-1099079.92193
1185,-1099938.15828
1186,-1105197.58264
1187,-1097842.22944
1188,-1101597.08092
1189,-1103281.20614
1190,-1103826.29312
1191,-1102345.2925
1192,-1096264.93173
1193,-1090976.25436
1194,-1095535.59941
1195,-1101549.1215
1196,-1100312.28344
1197,-1114348.80794
1198,-1112150.84458
1199,-1102397.78969
1200,-1104968.85326
1201,-1105972.17797
1202,-1101961.70605
1203,-1104019.38409
1204,-1095741.72201
1205,-1099767.06216
1206,-1089106.31111
1207,-1099017.38252
1208,-1097383.11925
1209,-1094185.54084
1210,-1083827.52295
1211,-1097478.92115
1212,-1092976.70156
1213,-1089563.13036
1214,-1100956.5407
1215,-1103309.87529
1216,-1102083.27939
1217,-1095767.79176
1218,-1085522.91208
1219,-1092114.96577
1220,-1106715.51767
1221,-1093402.35729
1222,-1106585.09412
1223,-1098392.96292
1224,-1113410.78797
1225,-1119380.52797
1226,-1101716.878
1227,-1104583.03805
1228,-1108042.85325
1229,-1103835.32168
1230,-1092538.28881
1231,-1088439.2607
1232,-1085068.87487
1233,-1093081.46706
1234,-1100189.70242
1235,-1102344.27609
1236,-1104871.22778
1237,-1098905.69297
1238,-1099668.68273
1239,-1101871.55535
1240,-1103406.46246
1241,-1107651.60926
1242,-1116489.43621
1243,-1097369.98471
1244,-1088659.94251
1245,-1097779.4813
1246,-1096182.02919
1247,-1096329.68015
1248,-1099361.45783
1249,-1108208.51817
1250,-1100873.81792
1251,-1104942.34547
1252,-1114144.32098
1253,-1111305.37275
1254,-1119088.3377
1255,-1110904.47765
1256,-1104756.53914
1257,-1113344.84184
1258,-1120240.47988
1259,-1111872.29217
1260,-1101798.59216
1261,-1112063.98489
1262,-1109868.79354
1263,-1101682.73012
1264,-1084499.68425
1265,-1096145.94249
1266,-1108282.33552
1267,-1105993.59431
1268,-1099992.63751
1269,-1106347.85189
1270,-1106310.1417
1271,-1109973.00765
1272,-1105636.93337
1273,-1087514.93253
1274,-1095662.3592
1275,-1107586.6785
1276,-1091336.37478
1277,-1082007.93611
1278,-1089496.11764
1279,-1089206.90666
1280,-1093048.41355
1281,-1087246.47114
1282,-1091692.08338
1283,-1088648.1988
1284,-1091721.92599
1285,-1106977.80684
1286,-1112466.68937
1287,-1102399.42508
1288,-1094185.90532
1289,-1090489.45664
1290,-1099257.93127
1291,-1092889.70101
1292,-1108476.89353
1293,-1112705.15231
1294,-1108516.95556
1295,-1102192.17509
1296,-1113808.12363
1297,-1107514.20093
1298,-1099426.62561
1299,-1093718.98053
1300,-1101219.9044
1301,-1099088.33828
1302,-1106676.3308
1303,-1110636.22039
1304,-1097099.37093
1305,-1101795.27363
1306,-1099913.07893
1307,-1101190.02594
1308,-1101516.67275
1309,-1107991.88901
1310,-1088042.34861
1311,-1088565.40589
1312,-1093563.49904
1313,-1095786.45868
1314,-1107813.00183
1315,-1115086.74169
1316,-1101952.68394
1317,-1102701.66737
1318,-1101157.91075
1319,-1100227.71859
1320,-1105275.52917
1321,-1097920.82369
1322,-1099944.15648
1323,-1096361.29507
1324,-1098328.07371
1325,-1090834.93457
1326,-1109694.06161
1327,-1104363.63426
1328,-1115055.03419
1329,-1110751.20413
1330,-1092397.19993
1331,-1093437.75155
1332,-1102537.93474
1333,-1102105.01532
1334,-1101572.77099
1335,-1085446.59614
1336,-1104608.31507
1337,-1081516.29867
1338,-1075193.05753
1339,-1095496.23607
1340,-1117645.51979
1341,-1116388.18249
1342,-1119130.06655
1343,-1109857.52735
1344,-1098984.95373
1345,-1098339.96046
1346,-1087063.82271
1347,-1098806.59758
1348,-1096387.8545
1349,-1095082.31968
1350,-1076786.38724
1351,-1086341.21881
1352,-1099230.15556
1353,-1100702.78337
1354,-1099736.6057
1355,-1094620.26222
1356,-1100556.03606
1357,-1100734.65884
1358,-1102152.91924
1359,-1106193.98917
1360,-1099234.02156
1361,-1108538.81105
1362,-1098688.60854
1363,-1101045.1806
