WORDCOUNTS,WEIGHT
the,1413
of,1124
to,767
and,675
a,497
in,477
that,441
is,405
s,261
as,241
for,200
be,167
this,164
it,155
are,152
not,149
by,139
on,139
with,126
but,110
or,103
book,97
he,97
an,92
his,92
political,85
have,83
from,82
theory,80
they,79
which,79
their,78
one,71
p,70
more,64
at,62
constitutional,61
can,60
we,60
these,59
than,57
ethics,56
has,56
moral,55
about,55
so,55
who,55
what,55
public,50
all,49
those,48
even,48
other,48
does,47
if,47
our,47
only,46
pg,46
plate,46
some,45
will,44
its,43
social,43
women,42
when,41
university,40
rather,39
do,39
would,39
democracy,38
law,38
new,38
between,38
how,37
aristotle,37
constitution,36
may,36
was,35
justice,35
them,35
should,35
sartre,34
there,33
her,33
name,33
plato,32
been,32
both,32
such,31
most,31
also,31
pp,31
however,30
interpretation,30
many,30
environmental,29
because,29
work,29
values,29
state,28
human,28
own,28
life,28
whittington,27
politics,26
important,26
equal,26
claim,26
make,26
she,26
while,26
interests,25
democratic,25
reviews,25
people,25
over,25
argument,25
virtue,25
beauvoir,24
first,24
view,24
out,24
well,24
culture,24
others,24
smith,24
choice,24
individual,24
annas,24
here,24
happiness,24
philosophy,24
chapter,23
discussion,23
terms,23
no,22
approach,22
value,22
april,22
ripstein,22
okin,22
simons,22
then,22
press,22
arguments,22
much,22
within,21
thus,21
g,21
legal,21
cannot,21
part,21
good,21
us,21
e,21
mill,21
any,21
particular,21
policy,20
animals,20
gender,20
consideration,20
time,20
were,20
claims,20
principle,20
different,20
very,20
account,20
ways,19
into,19
might,19
nature,19
liberty,19
i,19
rights,19
without,19
ackerman,19
general,19
each,19
animal,19
cloth,19
common,18
principles,18
responsibility,18
up,18
perfectionism,18
griswold,18
vegetarianism,18
thought,18
two,18
understanding,18
through,18
upon,18
group,17
ethical,17
though,17
equality,17
makes,17
argues,17
why,17
often,17
analysis,17
offers,17
feminist,17
question,17
need,17
states,17
way,16
american,16
normative,16
keyt,16
issue,16
fox,16
second,16
business,16
idea,16
theories,16
criminal,16
set,16
person,16
according,16
seems,15
certain,15
war,15
notes,15
under,15
volume,15
tort,15
like,15
must,15
best,15
contract,15
groups,14
meaning,14
government,14
take,14
point,14
conception,14
cases,14
find,14
essays,14
wall,14
risk,14
theorists,14
liberal,14
could,14
philosophical,14
cultural,14
issues,14
matter,14
scholars,14
children,14
ideas,14
held,14
itself,14
text,14
constructions,14
whether,14
form,14
mashaw,14
either,13
philosophers,13
give,13
feminism,13
far,13
against,13
changes,13
western,13
societies,13
shapiro,13
generally,13
same,13
majority,13
contemporary,13
liberalism,13
provide,13
meat,13
cultures,13
just,13
making,13
cambridge,13
debate,13
now,12
had,12
history,12
practices,12
attempts,12
case,12
still,12
three,12
relations,12
interesting,12
too,12
warnke,12
example,12
fact,12
debates,12
model,12
where,12
less,12
practice,12
authors,12
republic,12
although,12
doing,12
commentary,11
pangle,11
deal,11
further,11
thesis,11
ahrensdorf,11
power,11
forms,11
see,11
norms,11
questions,11
points,11
health,11
essay,11
attention,11
platonic,11
always,11
world,11
interaction,11
among,11
something,10
every,10
takes,10
central,10
interest,10
kind,10
punishment,10
judicial,10
degrazia,10
sense,10
various,10
action,10
economic,10
indeed,10
decisions,10
enough,10
hand,10
standard,10
especially,10
