,0
220,-705881.218458
221,-702460.028132
222,-705568.739038
223,-708302.923841
224,-709577.717321
225,-711850.344846
226,-715288.338663
227,-716701.192172
228,-711300.711158
229,-711114.128563
230,-711367.615416
231,-709021.829477
232,-708125.15409
233,-702611.389482
234,-705760.108681
235,-709550.118632
236,-713198.02617
237,-716461.756933
238,-709968.045689
239,-710755.290164
240,-709557.352828
241,-704826.598257
242,-704895.105499
243,-706768.515816
244,-709626.760578
245,-708765.833752
246,-705940.57034
247,-703881.788097
248,-707348.381422
249,-708965.861168
250,-711996.277421
251,-710885.2058
252,-713332.444004
253,-706143.762829
254,-708178.919933
255,-711270.373783
256,-711354.955466
257,-711357.107652
258,-713741.299345
259,-713134.839618
260,-712026.684359
261,-714450.903675
262,-712722.35745
263,-708868.214926
264,-710256.631835
265,-713194.899623
266,-712259.562477
267,-713392.405823
268,-709412.258758
269,-708001.046284
270,-708866.117628
271,-707608.155988
272,-705553.520776
273,-721723.700163
274,-719458.915838
275,-718478.855048
276,-704867.82798
277,-698597.99418
278,-706915.383655
279,-702921.64415
280,-703614.751198
281,-708459.156001
282,-709686.341191
283,-714044.810843
284,-713908.360812
285,-707695.844667
286,-705111.122338
287,-708236.236458
288,-711331.104679
289,-712313.754503
290,-708642.574519
291,-707616.793003
292,-705978.071614
293,-703612.658005
294,-701891.773422
295,-706619.349544
296,-708442.782699
297,-704313.313847
298,-703080.941106
299,-705393.391106
300,-708894.614109
301,-711473.274007
302,-712389.690693
303,-710050.216506
304,-708920.169745
305,-708548.004509
306,-712977.366998
307,-704121.928347
308,-701934.382786
309,-701037.109706
310,-700976.275048
311,-708669.816318
312,-703920.278071
313,-703070.290682
314,-704624.650132
315,-708777.689224
316,-716050.835417
317,-715869.063881
318,-716337.258796
319,-711009.529879
320,-712829.109815
321,-711710.689062
322,-708480.106867
323,-714219.306214
324,-713393.732779
325,-716325.665347
326,-720402.955631
327,-715074.237822
328,-711829.129102
329,-707312.062828
330,-702398.427201
331,-702789.17406
332,-705738.745801
333,-711804.825182
334,-712928.30554
335,-706417.970532
336,-704524.089803
337,-703597.929917
338,-704057.395314
339,-706137.402369
340,-701155.513354
341,-700918.951512
342,-706242.663608
343,-708869.70644
344,-710616.674007
345,-713037.44304
346,-719991.798153
347,-712203.42205
348,-705135.807526
349,-704990.346286
350,-706760.332947
351,-708283.465604
352,-708514.283207
353,-705651.917876
354,-707681.158217
355,-710406.826248
356,-711216.67997
357,-707281.147558
358,-708292.173656
359,-711452.960174
360,-709241.011909
361,-711097.912899
362,-715712.443289
363,-713295.440905
364,-712060.463359
365,-713026.94664
366,-713495.789164
367,-706064.704782
368,-704238.590768
369,-704524.884747
370,-704752.038343
371,-704125.722722
372,-702662.611615
373,-708763.929554
374,-716331.380148
375,-712595.292671
376,-712028.364613
377,-710449.972961
378,-715141.565177
379,-708650.977929
380,-705555.065835
381,-711187.621488
382,-710832.252745
383,-707305.33764
384,-706767.9347
385,-704577.141975
386,-703005.181993
387,-706514.64124
388,-709885.059118
389,-707796.201904
390,-701358.209554
391,-706784.909659
392,-714315.634084
393,-712113.956267
394,-710514.914411
395,-704815.17481
396,-707619.422101
397,-711125.363973
398,-710612.139408
399,-705605.074163
400,-706591.253125
401,-708254.322742
402,-709731.104517
403,-711321.650878
404,-709394.493537
405,-717636.936448
406,-712777.599245
407,-716608.693605
408,-720119.184474
409,-718696.019988
410,-716666.398851
411,-714119.359007
412,-712778.163316
413,-705143.979794
414,-708075.074348
415,-709695.9316
416,-710561.55276
417,-708351.718103
418,-707928.576792
419,-706885.811449
420,-707254.609876
421,-708756.790713
422,-713542.920754
423,-710941.265922
424,-705122.941239
425,-707640.870903
426,-707593.834845
427,-705627.234848
428,-706709.298056
429,-705716.496915
430,-703075.26592
431,-709361.662505
432,-709429.657811
433,-704837.519972
434,-706821.683884
435,-707302.936929
436,-710433.187591
437,-707070.31962
438,-701408.452374
439,-704573.025992
440,-708976.714882
441,-705896.270861
442,-704597.338298
443,-705965.554795
444,-703798.893873
445,-706632.394361
446,-704891.293561
447,-707168.088084
448,-705259.41951
449,-701861.448302
450,-704607.28258
451,-708926.963199
452,-709244.818682
453,-707159.419425
454,-713337.085885
455,-720700.38902
456,-719490.201675
457,-713248.106043
458,-706686.244592
459,-707912.389814
460,-716555.145574
461,-708671.168883
462,-707979.79016
463,-706739.280669
464,-712428.925165
465,-711575.194061
466,-705562.798429
467,-705548.948047
468,-707390.76933
469,-699850.442243
470,-701755.045299
471,-705507.486478
472,-708842.366694
473,-710532.357619
474,-707068.874413
475,-701534.581696
476,-699639.468256
477,-708004.20022
478,-707459.964064
479,-701523.569336
480,-704752.260618
481,-708824.552177
482,-714389.279338
483,-713676.545921
484,-718515.98021
485,-715450.977221
486,-707571.840417
487,-707725.13938
488,-708572.233512
489,-708112.551094
490,-713435.344232
491,-711739.223105
492,-712498.474625
493,-714171.814053
494,-714466.127015
495,-714135.97318
496,-711928.912934
497,-709063.402845
498,-703210.227556
499,-712242.707301
500,-704677.710173
501,-705437.89042
502,-707411.451884
503,-707246.031828
504,-705326.33268
505,-705677.373093
506,-710192.825597
507,-707553.572011
508,-711245.483145
509,-717001.547728
510,-710305.758604
511,-703679.452114
512,-702683.834594
513,-709036.630357
514,-704457.199646
515,-702653.030415
516,-700313.004698
517,-706741.828112
518,-708370.35437
519,-707135.414525
520,-705831.308568
521,-710277.783618
522,-706488.344841
523,-702993.781135
524,-705569.605241
525,-707680.802109
526,-708323.92593
527,-702982.497461
528,-700619.224884
529,-702277.378351
530,-704557.060492
531,-703497.951743
532,-707755.237612
533,-712255.286483
534,-713481.869484
535,-711602.850013
536,-710132.702279
537,-711685.817343
538,-710667.001607
539,-709021.287627
540,-707263.654257
541,-708117.960063
542,-708460.970902
543,-712654.616919
544,-710696.126723
545,-703492.64003
546,-704424.94276
547,-706412.917723
548,-711717.850695
549,-711895.796897
550,-710314.787111
551,-709858.332136
552,-709180.746384
553,-708396.461386
554,-708505.247932
555,-710568.199931
556,-705010.678515
557,-707954.175324
558,-711546.149161
559,-713239.226997
560,-712127.448512
561,-714648.314201
562,-714014.150533
563,-713512.585297
564,-714023.527153
565,-708372.171027
566,-707753.36015
567,-707418.449387
568,-704343.513522
569,-708078.631857
570,-711122.17361
571,-707334.693298
572,-708212.291403
573,-708257.825915
574,-711240.357882
575,-708453.001716
576,-706648.191817
577,-710128.160664
578,-707255.102425
579,-711534.81958
580,-715113.946591
581,-705701.569012
582,-705763.433544
583,-705753.003722
584,-702704.779241
585,-703568.080887
586,-704511.520044
587,-713122.102174
588,-714940.537884
589,-714355.372156
590,-716583.291588
591,-721351.888496
592,-718606.433987
593,-704217.949952
594,-701268.967758
595,-709973.558855
596,-714517.876761
597,-712639.974203
598,-712044.69982
599,-710327.470659
600,-708951.935669
601,-710216.819199
602,-711632.993154
603,-713386.019602
604,-709066.048478
605,-710018.347954
606,-708437.626794
607,-711836.790489
608,-710601.998951
609,-710839.764895
610,-712034.733905
611,-711976.049847
612,-712008.730684
613,-712073.153818
614,-708629.477043
615,-705366.909286
616,-711396.012468
617,-714307.729871
618,-704585.908518
619,-710344.703502
620,-707453.537256
621,-703670.076123
622,-704177.708414
623,-709174.366973
624,-702984.121926
625,-708393.808764
626,-712330.091928
627,-710365.76791
628,-707586.544727
629,-707619.256415
630,-708965.743521
631,-709207.809108
632,-708190.829371
633,-709629.654313
634,-713764.284403
635,-714870.121976
636,-711372.11273
637,-712629.975023
638,-711552.719096
639,-709553.562238
640,-712155.676363
641,-709401.211977
642,-705744.389627
643,-705634.276156
644,-704352.708639
645,-707114.883275
646,-713056.830642
647,-705053.409581
648,-703069.872756
649,-705155.776182
650,-710219.745272
651,-715265.889478
652,-710790.57929
653,-711856.989867
654,-715805.031717
655,-713874.451357
656,-707035.831405
657,-709110.360107
658,-710023.680034
659,-709550.298264
660,-708732.015219
661,-711706.916335
662,-712785.36461
663,-709718.181187
664,-700305.970292
665,-699913.076895
666,-703201.971447
667,-703633.213266
668,-699984.237672
669,-701967.134535
670,-701550.001318
671,-707465.48232
672,-707196.899144
673,-710598.677219
674,-707548.18226
675,-711340.5244
676,-711323.715302
677,-715187.302124
678,-714045.343111
679,-715084.653704
680,-711990.251511
681,-710231.31636
682,-710092.46385
683,-710551.425784
684,-711318.371226
685,-710252.027882
686,-712139.649584
687,-711715.090686
688,-714317.947731
689,-714522.985797
690,-715651.792899
691,-712071.320593
692,-709624.698203
693,-712539.215926
694,-710379.524376
695,-709648.005651
696,-711435.98414
697,-709315.839524
698,-711453.67191
699,-709286.224188
700,-713317.410367
701,-714894.221199
702,-712781.411605
703,-712663.691468
704,-714410.430789
705,-713827.544473
706,-708147.335243
707,-709940.612027
708,-709211.035003
709,-706610.373763
710,-704315.533063
711,-706733.162887
712,-711595.377485
713,-710214.047575
714,-705761.394182
715,-703317.377306
716,-705587.984
717,-707745.416757
718,-709873.653787
719,-709218.052204
720,-709094.538306
721,-707935.53472
722,-710991.721175
723,-714211.173899
724,-714593.485608
725,-710165.275619
726,-706409.066633
727,-707597.578863
728,-705747.130879
729,-709546.255907
730,-704608.953142
731,-705368.234913
732,-709577.609819
733,-710145.701801
734,-706735.988912
735,-705111.140562
736,-706440.658138
737,-708471.574956
738,-711680.378761
739,-712377.755618
740,-716223.889315
741,-715739.151551
742,-715345.605363
743,-702337.778838
744,-710838.481545
745,-713873.561733
746,-709404.979033
747,-706836.253297
748,-712060.52312
749,-711472.603406
750,-706016.844036
751,-707218.336078
752,-710443.315768
753,-707760.640242
754,-702073.135997
755,-703097.924482
756,-701210.650658
757,-699086.647481
758,-700943.007225
759,-703367.485113
760,-701371.795475
761,-708185.559674
762,-702694.894688
763,-701900.370875
764,-703860.237759
765,-703325.297425
766,-705731.980191
767,-705986.029588
768,-708062.955164
769,-706711.514766
770,-712298.654663
771,-711097.115837
772,-711987.025829
773,-718544.690978
774,-715853.751663
775,-709691.850188
776,-709580.49274
777,-705575.598966
778,-708411.222805
779,-710682.676369
780,-708919.703142
781,-709195.910123
782,-704110.925243
783,-699627.661431
784,-704976.847913
785,-711623.763103
786,-708721.964885
787,-709084.138593
788,-708383.766298
789,-707612.75383
790,-704389.528761
791,-711161.489947
792,-711002.207792
793,-708441.253365
794,-705965.331499
795,-709329.047038
796,-709670.572169
797,-709206.320589
798,-712431.971745
799,-711373.873514
800,-708374.512902
801,-708577.784729
802,-710407.796758
803,-709240.320932
804,-709436.091966
805,-709737.342734
806,-705159.433269
807,-708938.001456
808,-705317.125611
809,-703698.636059
810,-701505.675736
811,-702837.877315
812,-706375.217013
813,-703395.251519
814,-704033.48217
815,-707599.517056
816,-703643.14351
817,-706083.630849
818,-708609.966202
819,-709300.513343
820,-707750.815108
821,-708155.914058
822,-708172.66399
823,-705841.114206
824,-702751.253895
825,-707936.023722
826,-710314.357893
827,-705824.491168
828,-707341.766838
829,-712596.246244
830,-714350.966079
831,-711992.64529
832,-709300.840162
833,-707753.198873
834,-707375.163491
835,-706252.58691
836,-700133.376067
837,-700803.734958
838,-706486.768495
839,-708363.371282
840,-710209.219276
841,-711851.124495
842,-712955.824141
843,-713965.571879
844,-714530.762116
845,-714782.942432
846,-719630.434368
847,-713332.459569
848,-714342.749303
849,-715855.958887
850,-714861.65242
851,-710609.346595
852,-709225.614817
853,-710524.79475
854,-706684.846279
855,-704966.383993
856,-703158.376472
857,-705081.165289
858,-705505.791614
859,-710813.635804
860,-711619.283407
861,-707465.995293
862,-707999.876452
863,-709968.845245
864,-708956.879957
865,-709903.718961
866,-710943.674164
867,-706557.854608
868,-708878.910947
869,-707947.467185
870,-705547.065844
871,-709158.042968
872,-709907.880482
873,-710741.060742
874,-711946.997328
875,-714313.812593
876,-716699.105089
877,-710493.734267
878,-710333.373979
879,-712487.759757
880,-712975.55108
881,-710369.69276
882,-707659.215021
883,-714244.881311
884,-714406.431162
885,-711352.949069
886,-705774.085479
887,-704953.430312
888,-705678.744252
889,-705904.722743
890,-707303.786666
891,-703755.280778
892,-699875.045802
893,-701114.075892
894,-703534.395647
895,-712452.804534
896,-710246.480165
897,-706841.856958
898,-707446.336468
899,-711709.636523
900,-715491.281153
901,-716472.976066
902,-714314.63184
903,-706161.27202
904,-708885.422442
905,-708731.46826
906,-707507.224319
907,-708499.375472
908,-708873.239805
909,-711336.948085
910,-706769.01169
911,-704031.180664
912,-710297.358971
913,-712491.532627
914,-709731.948752
915,-707129.969676
916,-709066.155974
917,-703448.636349
918,-708726.158091
919,-705238.668851
920,-709793.691256
921,-714726.92907
922,-716266.474224
923,-714531.44486
924,-712048.434438
925,-713081.570998
926,-713385.292148
927,-710155.547238
928,-710347.157776
929,-716175.683487
930,-713818.096656
931,-707617.616843
932,-704850.253288
933,-707197.633384
934,-709803.755619
935,-708897.285025
936,-706826.122924
937,-711160.139195
938,-708590.769624
939,-714106.814505
940,-716985.590418
941,-712484.871281
942,-702524.790127
943,-703002.098832
944,-711467.522618
945,-714045.420551
946,-714911.675852
947,-711340.477116
948,-708838.146087
949,-701953.396592
950,-700457.815124
951,-700732.467643
952,-704055.396757
953,-706759.049647
954,-705906.736438
955,-708650.80637
956,-713888.759838
957,-711691.379471
958,-713237.540623
959,-709919.457108
960,-709471.838781
961,-711625.06242
962,-708853.415485
963,-708042.112744
964,-709785.567064
965,-717219.356188
966,-715636.632628
967,-719171.922922
968,-711286.739699
969,-710557.891703
970,-706431.705779
971,-709549.964069
972,-710193.070885
973,-704377.65875
974,-702792.098302
975,-705284.772612
976,-707869.455385
977,-708986.704816
978,-704378.870551
979,-703547.90422
980,-712882.459754
981,-706615.434087
982,-705595.074072
983,-711861.789967
984,-718179.951596
985,-719698.971768
986,-718885.428254
987,-717829.850039
988,-711971.260735
989,-710754.682346
990,-707378.125967
991,-709357.43922
992,-711291.317377
993,-710055.34585
994,-706009.493476
995,-709709.943104
996,-706127.363639
997,-709280.632416
998,-707989.098485
999,-709044.919625
1000,-710059.345601
1001,-707959.560936
1002,-709845.900626
1003,-710841.147308
1004,-707811.460966
1005,-711288.059518
1006,-711802.210772
1007,-711012.09418
1008,-704354.017155
1009,-706173.254607
1010,-703442.988313
1011,-707335.190935
1012,-707627.113582
1013,-707960.667599
1014,-709719.786045
1015,-708170.72746
1016,-707435.515422
1017,-704713.068317
1018,-705295.376593
1019,-709320.32215
1020,-701502.975652
1021,-704331.689016
1022,-709499.203379
1023,-713744.470486
1024,-716941.654457
1025,-713761.158465
1026,-710613.19934
1027,-715329.682735
1028,-712350.465214
1029,-711164.261734
1030,-710292.609705
1031,-709863.784828
1032,-708865.862606
1033,-705691.870782
1034,-709059.198157
1035,-708563.514048
1036,-707695.316587
1037,-711599.603602
1038,-710165.548466
1039,-707830.297393
1040,-707118.773161
1041,-708585.833766
1042,-715014.841354
1043,-720042.128506
1044,-719331.091951
1045,-706515.438934
1046,-703366.173374
1047,-708486.716538
1048,-709533.728942
1049,-710868.960386
1050,-708127.958356
1051,-707886.747801
1052,-703841.508453
1053,-705838.108428
1054,-713758.211378
1055,-709616.017872
1056,-709218.075125
1057,-711221.138782
1058,-712208.064085
1059,-712356.252851
1060,-708135.31624
1061,-709391.143085
1062,-710689.961644
1063,-706739.35193
1064,-705770.69438
1065,-704875.739251
1066,-706092.450685
1067,-705905.296973
1068,-708175.162631
1069,-715206.558548
1070,-715639.660856
1071,-708986.924391
1072,-710584.487194
1073,-709197.510432
1074,-708466.01965
1075,-709947.923267
1076,-711543.099794
1077,-711722.276033
1078,-708890.847504
1079,-710125.536984
1080,-709347.320151
1081,-709986.031275
1082,-710867.83708
1083,-710248.08254
1084,-710989.124229
1085,-717045.982865
1086,-715417.355527
1087,-706640.295292
1088,-711694.703808
1089,-716968.727046
1090,-714115.372465
1091,-713643.965657
1092,-716997.947133
1093,-719633.158533
1094,-709241.107712
1095,-710748.734827
1096,-711857.00749
1097,-707305.022204
1098,-711326.417621
1099,-710153.354389
1100,-713605.859894
1101,-719283.469479
1102,-703805.062374
1103,-706320.387027
1104,-706519.419065
1105,-703974.446465
1106,-709619.896177
1107,-707931.792453
1108,-714894.878356
1109,-709027.530753
1110,-712560.938057
1111,-710736.100939
1112,-708014.556948
1113,-705856.756111
1114,-703854.141627
1115,-705543.231718
1116,-706596.270167
1117,-713876.910796
1118,-713879.33954
1119,-714046.598352
1120,-713423.284137
1121,-707169.006475
1122,-711929.61805
1123,-714763.811139
1124,-711975.1519
1125,-710980.307469
1126,-706210.980647
1127,-708618.117385
1128,-707920.633185
1129,-703206.207549
1130,-712009.853967
1131,-711537.437048
1132,-708036.457375
1133,-702809.997519
1134,-709299.053462
1135,-713224.712767
1136,-713334.642624
1137,-709301.037323
1138,-714981.493603
1139,-714942.109077
1140,-711707.9359
1141,-708256.860525
1142,-709529.037083
1143,-712881.004988
1144,-714354.279672
1145,-712796.260032
1146,-707974.642005
1147,-708876.356668
1148,-711249.6499
1149,-711692.597481
1150,-713181.904745
1151,-714588.295444
1152,-716779.636026
1153,-709585.134193
1154,-702014.517881
1155,-708242.962815
1156,-710502.2785
1157,-710822.36709
1158,-706447.707961
1159,-703885.055987
1160,-702926.188494
1161,-707858.30335
1162,-711184.144946
1163,-711602.274074
1164,-707060.268423
1165,-699251.12029
1166,-701880.741959
1167,-709939.322489
1168,-715784.562493
1169,-715542.559739
1170,-715465.981092
1171,-710065.060909
1172,-708564.098203
1173,-706514.546428
1174,-708782.733591
1175,-706749.674048
1176,-715219.687406
1177,-708132.683848
1178,-712124.039896
1179,-714724.196036
1180,-714828.785681
1181,-710555.757966
1182,-713825.036961
1183,-712912.918209
1184,-715455.097022
1185,-707823.599871
1186,-712829.399542
1187,-712759.244095
1188,-707888.71871
1189,-709626.706726
1190,-709352.226254
1191,-708987.488124
1192,-703219.665456
1193,-701676.771769
1194,-701994.972657
1195,-702935.51971
1196,-702227.02557
1197,-709090.50149
1198,-705698.068927
1199,-704113.498432
1200,-706164.795977
1201,-707792.555381
1202,-711419.404693
1203,-707995.72915
1204,-711155.866698
1205,-710260.244825
1206,-703899.098553
1207,-704668.69822
1208,-708656.862743
1209,-710359.26692
1210,-708847.15183
1211,-711223.337659
1212,-714169.418627
1213,-712851.86642
1214,-706755.757849
1215,-707463.09056
1216,-705598.889044
1217,-709700.494979
1218,-708510.117042
1219,-708778.811077
1220,-710094.044977
1221,-707731.625402
1222,-705932.733221
1223,-702669.523391
1224,-709292.375772
1225,-713002.938352
1226,-717431.568262
1227,-718320.037114
1228,-713306.732618
1229,-710269.508325
1230,-709162.478041
1231,-709309.643236
1232,-710245.186925
1233,-702719.125646
1234,-699632.155653
1235,-711220.844404
1236,-711019.443343
1237,-708662.535337
1238,-711930.92067
1239,-712741.038862
1240,-711930.226103
1241,-709900.586268
1242,-707267.223794
1243,-705988.564181
1244,-709913.76161
1245,-710461.182895
1246,-709451.926434
1247,-708650.547156
1248,-709261.784634
1249,-707841.595998
1250,-707700.339933
1251,-707177.681911
1252,-710899.486016
1253,-709043.706515
1254,-707968.847437
1255,-708487.127879
1256,-709761.865182
1257,-711531.623632
1258,-708347.141578
1259,-707995.255476
1260,-708270.345092
1261,-712365.642655
1262,-712237.44581
1263,-715918.468164
1264,-720108.278049
1265,-718552.187668
1266,-713701.072922
1267,-708861.172884
1268,-705257.198062
1269,-701807.310417
1270,-700156.910309
1271,-704146.46529
1272,-706215.288276
1273,-711469.879352
1274,-708385.433158
1275,-710411.471211
1276,-711625.909876
1277,-712005.648442
1278,-711445.215613
1279,-709050.453493
1280,-705878.100306
1281,-713039.608118
1282,-711835.769531
1283,-706235.869065
1284,-705545.078798
1285,-703645.201843
1286,-703487.770348
1287,-699875.584481
1288,-704014.197585
1289,-707282.748661
1290,-711329.734182
1291,-709349.280492
1292,-714895.752095
1293,-712835.300314
1294,-712141.029631
1295,-713949.049181
1296,-711572.465992
1297,-715756.927486
1298,-710504.697673
1299,-704952.648118
1300,-707165.842685
1301,-709848.019541
1302,-710364.337733
1303,-711087.768957
1304,-710410.556105
1305,-708882.420594
1306,-710723.499489
1307,-712932.766503
1308,-711197.805066
1309,-709263.575036
1310,-706373.750446
1311,-709216.524255
1312,-707207.005435
1313,-706696.160397
1314,-707518.142607
1315,-711724.273141
1316,-712070.502797
1317,-708171.586756
1318,-706175.530235
1319,-712188.231966
1320,-715175.480162
1321,-712320.955641
1322,-706302.207247
1323,-709812.15853
1324,-711408.301188
1325,-712827.540195
1326,-709744.225513
1327,-710475.317819
1328,-709794.359453
1329,-710244.033946
1330,-711584.147816
1331,-708075.322271
1332,-705864.874986
1333,-711548.224451
1334,-707123.837189
1335,-705882.083741
1336,-709263.66277
1337,-705986.916565
1338,-709556.617294
1339,-712084.630152
1340,-707456.620438
1341,-704476.556791
1342,-711742.230143
1343,-712704.070174
1344,-710103.659384
1345,-710036.554529
1346,-706709.360081
1347,-705379.137706
1348,-702084.305134
1349,-701190.166463
1350,-705962.749962
1351,-709251.260797
1352,-710839.59874
1353,-708578.793994
1354,-712224.394894
1355,-712839.701518
1356,-710726.571223
1357,-710360.648497
1358,-708108.305617
1359,-709871.003814
1360,-713410.814772
1361,-715908.235165
1362,-709596.078999
1363,-706663.12691
1364,-707281.804213
1365,-706899.304143
1366,-710283.245298
1367,-709198.721951
1368,-705178.671764
1369,-709957.401795
1370,-719376.732657
1371,-720510.911774
1372,-710774.679779
1373,-707168.72637
1374,-705385.20965
1375,-700717.061071
1376,-699966.575024
1377,-704281.399117
1378,-707584.111566
1379,-711568.1686
1380,-712200.028665
1381,-708541.077679
1382,-707913.948421
1383,-710559.825991
1384,-715282.010838
1385,-713525.552282
1386,-715927.744388
1387,-714045.167069
1388,-712568.314312
1389,-712720.780362
1390,-711619.13505
1391,-712063.226454
1392,-710350.33438
1393,-707925.386069
1394,-707991.447937
1395,-710769.025696
1396,-713954.079202
1397,-712765.937651
1398,-709434.345835
1399,-701450.730336
1400,-695426.117
1401,-705242.066207
1402,-710959.067382
1403,-711476.926245
1404,-708841.869528
1405,-710139.228168
1406,-705168.905927
1407,-707694.588603
1408,-707963.081268
1409,-710082.201143
1410,-709968.02527
1411,-708227.009111
1412,-706021.426983
1413,-704859.379354
1414,-707912.242089
1415,-705775.40604
1416,-706363.768208
1417,-709505.058434
1418,-712543.442167
1419,-711212.046523
1420,-708644.780675
1421,-706234.132344
1422,-709599.755098
1423,-715767.988741
1424,-713939.871095
1425,-706474.908173
1426,-705991.421226
1427,-700323.050395
1428,-697651.374602
1429,-699890.193075
1430,-703859.489667
1431,-706936.952993
1432,-706990.969387
1433,-710210.045437
1434,-713209.85766
1435,-714955.847419
1436,-711161.873793
1437,-701153.584022
1438,-705406.678837
1439,-707521.279715
1440,-709005.143223
1441,-705263.720631
1442,-705544.928031
1443,-711145.981587
1444,-707004.976991
1445,-709099.029952
1446,-706465.647503
1447,-703824.260077
1448,-705651.956154
1449,-705998.420351
1450,-699495.177791
1451,-701873.866683
1452,-711707.165624
1453,-715491.131386
1454,-718216.720477
1455,-713489.332441
1456,-715755.566048
1457,-715751.63826
1458,-713828.808112
1459,-710739.260539
1460,-713360.382226
1461,-712668.831811
1462,-709996.431856
1463,-707968.696955
1464,-708666.738509
1465,-710238.657289
1466,-710794.867094
1467,-710461.977354
1468,-708213.871299
1469,-708423.583782
1470,-707735.258947
1471,-713439.1254
1472,-708969.684189
1473,-708915.000803
1474,-711491.070533
1475,-711791.545631
1476,-709003.609882
1477,-711033.265899
1478,-709892.917343
1479,-706800.249995
1480,-707801.225716
1481,-709858.710514
1482,-709070.375279
1483,-709699.256074
1484,-710989.285371
1485,-706479.771697
1486,-708551.85355
1487,-708983.577324
1488,-709541.917539
1489,-710138.139081
1490,-706521.654277
1491,-704622.101791
1492,-705581.873575
1493,-707026.326687
1494,-705204.11007
1495,-704089.365958
1496,-702955.529855
1497,-706802.137019
1498,-710538.664231
