,0,1,2,3,4,5,6,7
18,0.124386252849,0.130932889122,0.116202957508,0.139116184463,0.130932889122,0.130932889122,0.09656304869,0.130932889122
19,0.133333316872,0.09876548392,0.138271578723,0.153086364274,0.123456793172,0.133333316872,0.123456793172,0.0962963529949
20,0.13057850502,0.109090930128,0.117355382009,0.143801628031,0.135537176149,0.140495847278,0.132231395397,0.0909091359879
21,0.119018406376,0.12331288385,0.119938651549,0.135582819489,0.12668711615,0.118098161203,0.12975460006,0.127607361323
22,0.175372983961,0.100746341056,0.100746341056,0.119403001782,0.078358348184,0.119403001782,0.186566980397,0.119403001782
23,0.122783688729,0.123670213238,0.118351066188,0.135195031846,0.132978720575,0.133865245083,0.121010639713,0.112145394629
24,0.120675787176,0.131134348425,0.111021730638,0.12308930131,0.131938853137,0.131134348425,0.131938853137,0.119066777753
25,0.118046135488,0.116689283875,0.132971503222,0.127996380644,0.13206693548,0.130710083868,0.125282677419,0.116237000005
26,0.137380160051,0.137380160051,0.118210879972,0.10543135992,0.150159680103,0.134185280038,0.111821119946,0.10543135992
27,0.109550596516,0.0955056842569,0.132022456129,0.14887635084,0.103932631612,0.137640421033,0.143258385936,0.129213473678
28,0.126943003839,0.107081186818,0.128670118363,0.120034545745,0.132987904672,0.136442133719,0.130397232886,0.117443873959
29,0.128818057033,0.132802116545,0.115537858658,0.128818057033,0.131474096707,0.138114195895,0.111553799146,0.112881818983
30,0.0652184309838,0.0869571833533,0.282605954679,0.23912844994,0.0434796786143,0.0869571833533,0.0869571833533,0.108695935723
31,0.0918920350615,0.135135091308,0.129729709277,0.1513512374,0.124324327246,0.118918945215,0.140540473338,0.108108181154
32,0.11320756497,0.122641512994,0.124528302599,0.145282988252,0.101886827341,0.137735829833,0.132075461018,0.122641512994
33,0.134641402089,0.11096076538,0.130581864367,0.119756430443,0.129228685127,0.125845737025,0.129905274747,0.119079840823
34,0.133093517416,0.115107923158,0.130695438182,0.109112725072,0.113908883541,0.145083913589,0.129496398565,0.123501200478
35,0.0754724456989,0.1320753649,0.113207725166,0.169810644368,0.169810644368,0.113207725166,0.0754724456989,0.150943004634
36,0.119972019595,0.114375658797,0.122420427444,0.124868835294,0.125218607844,0.125568380394,0.13816019219,0.129415878443
37,0.100719564204,0.165467392993,0.0863311578063,0.115107970602,0.158273189795,0.0863311578063,0.1223021738,0.165467392993
38,0.113323138348,0.145482363881,0.11485453004,0.11485453004,0.142419580497,0.133231230345,0.10719757158,0.128637055269
39,0.14371248521,0.0958085230729,0.113772508874,0.14371248521,0.131736494675,0.125748499408,0.137724489943,0.107784513607
40,0.135566174716,0.116427443155,0.122807020342,0.129186597529,0.13875596331,0.119617231748,0.130781491826,0.106858077374
41,0.118717308398,0.126222424158,0.126904707409,0.122811007903,0.128496701661,0.122356152403,0.124403002155,0.130088695913
42,0.13744073471,0.109004769659,0.0924171233799,0.12085308843,0.14928905348,0.158767708497,0.13744073471,0.0947867871341
43,0.117277101805,0.123196448924,0.126156122484,0.125786163289,0.125416204094,0.131335551214,0.130965592019,0.11986681617
44,0.151260460066,0.117647071181,0.117647071181,0.130252092013,0.123949581597,0.123949581597,0.123949581597,0.111344560765
45,0.12093024013,0.153488319091,0.123255817198,0.111627931855,0.139534856679,0.12093024013,0.111627931855,0.118604663061
46,0.104513103063,0.10926368786,0.118764857454,0.142517781439,0.106888395461,0.149643658634,0.125890734649,0.142517781439
47,0.134693869638,0.151020386922,0.130612240317,0.112244908372,0.113265315702,0.125510203665,0.117346945023,0.115306130362
48,0.142548565791,0.125269977935,0.0971922726699,0.140388742309,0.131749448381,0.118790507489,0.120950330971,0.123110154453
49,0.130174987563,0.119504910114,0.133589412347,0.129748184465,0.114383272938,0.119504910114,0.12035851631,0.132735806151
50,0.133790725502,0.137221252527,0.128644934964,0.132075461989,0.118353353889,0.111492299839,0.128644934964,0.109777036327
51,0.140845040667,0.140845040667,0.150234694395,0.0938967720248,0.119718319778,0.131455386938,0.103286425753,0.119718319778
52,0.123076946745,0.0615392425939,0.107692520707,0.153845798821,0.184614650897,0.153845798821,0.0923080946696,0.123076946745
53,0.108662623913,0.123860183064,0.133738596511,0.126899694894,0.120060793276,0.128419450809,0.129179328766,0.129179328766
54,0.135451491035,0.0852843340678,0.15217387669,0.127090298207,0.123745821076,0.108695673986,0.127090298207,0.140468206731
55,0.135751896664,0.132826210497,0.121123465829,0.119953191362,0.131070798797,0.108250446694,0.130485661563,0.120538328595
56,0.130208322483,0.127604161241,0.093750065104,0.16406241862,0.148437451172,0.119791677517,0.114583355035,0.101562548828
57,0.107719940596,0.136445234151,0.128366245338,0.127468579915,0.125673249068,0.134649903303,0.100538617207,0.139138230421
58,0.122629583606,0.12895069399,0.123472398324,0.127265064555,0.128107879273,0.121365361529,0.126000842478,0.122208176247
59,0.127756160115,0.12905317664,0.124513618803,0.125486381197,0.108949420506,0.131971463821,0.128080414246,0.124189364672
60,0.124501992429,0.109561765289,0.133466128712,0.127490037857,0.125498007571,0.122509962143,0.118525901573,0.138446204425
61,0.122201494626,0.125,0.130597010748,0.133395516123,0.125932835125,0.108208967755,0.147388042994,0.10727613263
62,0.128870291592,0.122175733163,0.130125521297,0.116317994538,0.130125521297,0.115062764833,0.128033471788,0.129288701493
63,0.119731804803,0.128352487852,0.123563219492,0.116858243787,0.12260536582,0.124521073164,0.129310341525,0.135057463557
64,0.183332555566,0.133333222224,0.149999666671,0.116666777776,0.149999666671,0.0833338888815,0.0833338888815,0.100000333329
65,0.128279875732,0.102040869876,0.122448985542,0.125364430637,0.160349771779,0.102040869876,0.131195320827,0.128279875732
66,0.126213591448,0.135113262063,0.126213591448,0.122977347587,0.124595469517,0.122168286622,0.125404530483,0.117313920832
67,0.118729105379,0.10702343542,0.123745821076,0.12207358251,0.128762536773,0.147157160994,0.105351196855,0.147157160994
68,0.127551015202,0.145408121616,0.125,0.127551015202,0.0918368023739,0.127551015202,0.107142893586,0.147959136818
69,0.126174495383,0.128859056259,0.148993262826,0.114093971443,0.13422817801,0.108724849691,0.126174495383,0.112751691005
70,0.1228893074,0.116322708201,0.1219512218,0.137898676999,0.114446537001,0.140712933799,0.113508451401,0.1322701634
71,0.107692334319,0.119230778106,0.144230739645,0.136538443787,0.128846147929,0.0923077426035,0.157692257397,0.113461556213
72,0.0769234995736,0.175823729022,0.109890242723,0.109890242723,0.142856985873,0.131868071489,0.142856985873,0.109890242723
73,0.128861427106,0.126213591376,0.127978815196,0.117387472277,0.127096203286,0.127096203286,0.120917919917,0.124448367556
74,0.118421087257,0.177631301941,0.125,0.15131565097,0.105263261772,0.118421087257,0.111842174515,0.0921054362872
75,0.110236251472,0.133858249117,0.128608916307,0.125984249902,0.120734917092,0.125984249902,0.131233582712,0.123359583497
76,0.129276499321,0.129276499321,0.112450928222,0.119181156662,0.134324170651,0.116376894812,0.128996073136,0.130117777876
77,0.12887828095,0.12822738065,0.127142546818,0.124321978855,0.126274679753,0.120199610293,0.115209374665,0.129746148015
78,0.114759227077,0.139149464878,0.113195750295,0.126328955265,0.111632273513,0.131332080968,0.136022511314,0.12757973669
79,0.115384621548,0.120192310774,0.123397436925,0.114583340011,0.125801281538,0.139423067678,0.141025630753,0.120192310774
80,0.129319752009,0.130229173484,0.125863950402,0.129137867714,0.124590760336,0.115314661286,0.125863950402,0.119679884368
81,0.139211123702,0.12064965601,0.127610206394,0.119489564279,0.127610206394,0.117169380817,0.127610206394,0.12064965601
82,0.170648339527,0.109215060164,0.112628020128,0.109215060164,0.139931699845,0.153583539704,0.0989761802698,0.105802100199
83,0.127970745198,0.11517368896,0.126142594307,0.133455197872,0.0932358782656,0.111517387177,0.138939650545,0.153564857675
84,0.127005346521,0.125,0.123663102319,0.123663102319,0.127673795362,0.117647062756,0.115641716234,0.139705874489
85,0.122699388385,0.133946822947,0.120654400283,0.117586918129,0.132924328896,0.115541930027,0.133946822947,0.122699388385
86,0.105417299658,0.118594443813,0.127379206584,0.134699842226,0.133235715097,0.108345553914,0.124450952327,0.147876986381
87,0.119029758634,0.139034755882,0.116779196443,0.13003250712,0.125031257808,0.121280320824,0.122780695618,0.126031507671
88,0.129213481568,0.128745316949,0.120786518432,0.123595506144,0.110018732203,0.136235950848,0.127340823093,0.124063670763
89,0.131487871314,0.117647079178,0.117647079178,0.134948069348,0.152249059518,0.103806287041,0.121107277212,0.121107277212
90,0.123333333889,0.122916667361,0.120833334722,0.123750000417,0.129583331806,0.124166666944,0.133333330556,0.122083334306
91,0.125854992224,0.0957592659269,0.101231216163,0.136798892696,0.143638830491,0.132694930019,0.127222979783,0.136798892696
92,0.109629647846,0.114074087023,0.120000005926,0.121481485652,0.121481485652,0.122962965377,0.145185161262,0.145185161262
93,0.113138720763,0.105839472002,0.127737218285,0.156934213331,0.142335715808,0.113138720763,0.113138720763,0.127737218285
94,0.120576673354,0.121231981006,0.128440365169,0.111402366237,0.127129749866,0.115989519796,0.133027518727,0.142201825844
95,0.114351503084,0.140445117148,0.114351503084,0.124328473167,0.116653880796,0.12893322859,0.134305443251,0.126630850879
96,0.125684931319,0.121575343404,0.121575343404,0.122945206042,0.131849313192,0.119520549446,0.132534244511,0.124315068681
97,0.131877727656,0.1161572073,0.124017467478,0.12809315794,0.124599708972,0.123435225983,0.12809315794,0.12372634673
98,0.129292922355,0.115151531068,0.119191928579,0.115151531068,0.137373717376,0.121212127334,0.117171729823,0.145454512397
99,0.12367021312,0.132646274562,0.12632978688,0.126994680321,0.121343086079,0.1233377664,0.12400265984,0.121675532799
100,0.123017408737,0.124951644116,0.118762090905,0.127272726569,0.120309479208,0.119922632132,0.127659573645,0.138104444687
101,0.105392195309,0.125,0.149509755863,0.129901951173,0.139705853518,0.117647073241,0.115196097655,0.117647073241
102,0.118231811636,0.131133670705,0.127749576523,0.123730964682,0.125634517659,0.128807105955,0.120769882272,0.123942470568
103,0.100000666649,0.100000666649,0.166665555585,0.133333111117,0.100000666649,0.100000666649,0.199998000053,0.100000666649
104,0.142175559408,0.116412220296,0.118320615786,0.124045802255,0.134541977449,0.127862593235,0.117366418041,0.119274813531
105,0.119515254654,0.129126617927,0.120768910733,0.12536564969,0.119515254654,0.136648554401,0.124111993611,0.12494776433
106,0.119791668475,0.123263889492,0.120659723729,0.115885419831,0.135850690677,0.136718745931,0.115451392204,0.13237846966
107,0.114173232609,0.131889761067,0.120570867885,0.131889761067,0.126968503162,0.119094490514,0.128937006324,0.126476377372
108,0.149152476875,0.118644085033,0.115254263717,0.115254263717,0.0983051571386,0.118644085033,0.12881354898,0.155932119506
109,0.12992213483,0.116351503208,0.128142379863,0.123248053704,0.117241380691,0.128142379863,0.126585094267,0.130367073572
110,0.132616465616,0.175627094976,0.164874437636,0.0716847406889,0.0752689598023,0.146953342069,0.100358493596,0.132616465616
111,0.110753681708,0.13602940771,0.136948525019,0.114430150945,0.120863972109,0.119485296145,0.140165435601,0.121323530763
112,0.127281946336,0.13640973168,0.125760648779,0.11967545855,0.114097367506,0.12322515285,0.129817442265,0.123732252036
113,0.138775465223,0.10612251062,0.118367368596,0.146938703874,0.126530607247,0.15918356185,0.0897960333191,0.114285749271
114,0.128046420721,0.119922632132,0.12456479704,0.119922632132,0.13694390346,0.129980656099,0.117214702603,0.123404255813
115,0.133165823674,0.143216068197,0.12897822179,0.111390293876,0.123115579152,0.120603018021,0.113902855006,0.125628140283
116,0.137075008278,0.117107396824,0.126821369964,0.124662709266,0.139773334151,0.111710745079,0.131138691359,0.111710745079
117,0.139130402016,0.113043505986,0.136231858013,0.13333331401,0.136231858013,0.0811595219489,0.130434770006,0.130434770006
118,0.122704082101,0.123214286079,0.125765305966,0.126020407955,0.120153062214,0.13316326364,0.131377549719,0.117602042326
119,0.127915724355,0.124905944376,0.136945064292,0.106847264501,0.124905944376,0.117381494428,0.133935284313,0.12716327936
120,0.137930677774,0.0344852555792,0.206894292571,0.137930677774,0.172412485173,0.137930677774,0.103448870376,0.0689670629776
121,0.127659566923,0.131205656154,0.120567388461,0.106383031537,0.134751745385,0.131205656154,0.134751745385,0.113475209999
122,0.137837823959,0.125675674945,0.10945947626,0.132432424397,0.122972975164,0.125675674945,0.133783774288,0.112162176041
123,0.121134021416,0.128865978584,0.125515463811,0.123969072378,0.128608246679,0.120103093793,0.124226804283,0.127577319056
124,0.10354225772,0.111716635731,0.110354239396,0.126702995419,0.122615806413,0.133514977095,0.140326958772,0.151226129454
125,0.127033089841,0.130959056431,0.123667975621,0.132361187356,0.121985418511,0.113292206777,0.130398204061,0.120302861401
126,0.122494433559,0.121009653446,0.111358582712,0.11804009322,0.134372674463,0.139569404859,0.131403114237,0.121752043503
127,0.129545450413,0.11477273657,0.122727274793,0.115909099174,0.123863637397,0.140909076446,0.117045461777,0.13522726343
128,0.132716043032,0.131687237294,0.138888877458,0.115226345493,0.135802460245,0.103909482379,0.121399179918,0.120370374181
129,0.125984249902,0.107611585068,0.154855580356,0.154855580356,0.139107581926,0.0629922561842,0.104986918663,0.149606247546
130,0.116690242803,0.123408769899,0.130834510372,0.128005656858,0.133663363886,0.128005656858,0.116690242803,0.12270155652
131,0.144295250214,0.130872467456,0.107382597631,0.124161076078,0.114093989009,0.107382597631,0.120805380388,0.151006641593
132,0.127490037195,0.12483399752,0.128818057033,0.120849938008,0.136786176057,0.123505977683,0.114209838821,0.123505977683
133,0.134523800454,0.134523800454,0.113095249433,0.122619049887,0.127380950113,0.105952399093,0.126190475057,0.13571427551
134,0.122899161429,0.120798322859,0.125,0.116596645717,0.113445387861,0.128151257856,0.142857127851,0.130252096427
135,0.107344712566,0.158191940375,0.169491324333,0.0903956366299,0.107344712566,0.0903956366299,0.107344712566,0.169491324333
136,0.113248642251,0.113611618552,0.147368414557,0.129219599501,0.123049002381,0.124863883887,0.120871144575,0.127767694296
137,0.133867544875,0.131510722317,0.129153899759,0.119255245014,0.121847749828,0.11949092727,0.122790478852,0.122083432084
138,0.132581528173,0.121914051347,0.124352331764,0.122523621451,0.126181042077,0.115513565251,0.130143247755,0.126790612182
139,0.157376964257,0.0918033657617,0.134426204784,0.108196765386,0.134426204784,0.114754125235,0.140983564633,0.11803280516
140,0.10303035629,0.130303017447,0.124242426079,0.130303017447,0.130303017447,0.130303017447,0.1393939045,0.112121243342
141,0.108974386369,0.113247883337,0.164529846958,0.11965812879,0.11965812879,0.121794877274,0.106837637884,0.1452991106
142,0.143018001786,0.106981998214,0.123873874888,0.129504500446,0.129504500446,0.106981998214,0.109234248438,0.150900877567
143,0.126923071006,0.119230786982,0.107692360947,0.0884616508872,0.142307639053,0.13461535503,0.13461535503,0.146153781065
144,0.118499574629,0.125319693051,0.128729752262,0.127024722656,0.12497868713,0.125319693051,0.122421142722,0.127706734499
145,0.130021912338,0.13184806228,0.132213292268,0.12125639262,0.12125639262,0.122352082585,0.126369612456,0.114682252832
146,0.124470787647,0.117696869535,0.121507198473,0.115156650243,0.132938185288,0.135901774462,0.121083828591,0.13124470576
147,0.121621628926,0.121621628926,0.140540506939,0.143243203798,0.124324325785,0.105405447772,0.118918932067,0.124324325785
148,0.102844677734,0.120350117549,0.140043737341,0.115973757595,0.115973757595,0.12691465748,0.129102837457,0.148796457249
149,0.1288311683,0.121558442035,0.120346320991,0.122770563079,0.129350648748,0.120173160842,0.130043289345,0.12692640666
150,0.14785985102,0.124513620191,0.0894942739478,0.14785985102,0.124513620191,0.128404658663,0.151750889491,0.0856032354763
151,0.120642702474,0.116557736044,0.130991284098,0.124727668905,0.12854030424,0.123093682333,0.126633986572,0.128812635335
152,0.116469818512,0.131561678068,0.128608922937,0.121062993159,0.12401574829,0.126640419517,0.130905510261,0.120734909256
153,0.128378372291,0.130630620485,0.110360386738,0.123873875903,0.146396357844,0.155405350621,0.108108138544,0.0968468975732
154,0.130733114992,0.120982305242,0.128566268381,0.121704587445,0.12459371626,0.124954857362,0.129649691687,0.11881545863
155,0.12430939257,0.11823204719,0.113812159641,0.129834252007,0.125414364458,0.135911597387,0.125966850401,0.126519336345
156,0.131610431853,0.122995932425,0.119167266012,0.131131848551,0.117731516108,0.126106723885,0.127303182139,0.123953099028
157,0.119246864332,0.105648543662,0.11297071633,0.136506271336,0.127615061667,0.134937234336,0.126046024667,0.13702928367
158,0.129603398129,0.117209633935,0.118980171677,0.123583569806,0.124291784903,0.127478752839,0.130665720775,0.128186967936
159,0.122227055724,0.118529796689,0.123531970677,0.125054371456,0.125054371456,0.127664201363,0.131796432049,0.126141800584
160,0.13771516405,0.126760561176,0.129890447711,0.111111128499,0.11737090157,0.123630674641,0.134585277515,0.118935844838
161,0.134831445945,0.132958789575,0.110486913128,0.146067384169,0.119850194981,0.121722851352,0.125468164093,0.108614256758
162,0.126279863164,0.131244180889,0.128141482311,0.122866894727,0.127831212453,0.116351227713,0.122246355012,0.125038783732
163,0.11543507112,0.127240926195,0.118933102253,0.121556625603,0.137735019594,0.119370356145,0.130301703436,0.129427195653
164,0.111524183607,0.120817850085,0.117100383494,0.15241631611,0.154275049405,0.113382916903,0.118959116789,0.111524183607
165,0.119843598069,0.130009774388,0.128445747262,0.126295209964,0.12258064554,0.127859237089,0.121798631977,0.123167155712
166,0.142857040817,0.107142959183,0.121428591837,0.11428577551,0.107142959183,0.121428591837,0.142857040817,0.142857040817
167,0.113875606602,0.148325340995,0.114832543669,0.135885159131,0.111004795403,0.133971284998,0.115789480735,0.126315788466
168,0.134615371167,0.122377626045,0.14160836838,0.131118872561,0.11363637953,0.118881127439,0.103146883711,0.134615371167
169,0.0909093388412,0.145454396695,0.181817768598,0.118181867768,0.0636368099141,0.163636082647,0.13636355372,0.100000181817
170,0.129177529428,0.132732873623,0.116852336221,0.125148139341,0.127281345858,0.123014932825,0.126570277019,0.119222565684
171,0.125054529585,0.12709030076,0.123164170637,0.125636178492,0.127962774121,0.12301875841,0.122437109503,0.125636178492
172,0.126614173025,0.117952756793,0.131338581879,0.123622047418,0.12000000063,0.129133857747,0.128661416862,0.122677165647
173,0.123071403219,0.124147829329,0.133476855619,0.128094725067,0.122353785812,0.117868677019,0.13365625997,0.117330463964
174,0.101010294866,0.141414008776,0.141414008776,0.141414008776,0.101010294866,0.151514937253,0.111111223344,0.111111223344
175,0.128957167986,0.129888266336,0.123370577888,0.11871508614,0.121042832014,0.11778398779,0.123836127063,0.136405954784
176,0.119658121941,0.129273502447,0.118589746329,0.120726497553,0.143162385401,0.123931624388,0.135149568312,0.109508553629
177,0.119617245484,0.172248622972,0.0909092214001,0.153109940249,0.138755928207,0.119617245484,0.100478562761,0.105263233442
178,0.142856916103,0.22222098767,0.158729730416,0.0952384731622,0.0793656588488,0.0793656588488,0.0317472159084,0.190475359043
179,0.115468411096,0.131313130313,0.122400475754,0.124975242626,0.120221826861,0.125965537577,0.126163596567,0.133491779205
180,0.120080727333,0.126942482027,0.125327951511,0.115237135784,0.123309788366,0.130373359375,0.130978808318,0.127749747286
181,0.123209731495,0.120070630556,0.124779281965,0.128114576713,0.126937413861,0.126348832435,0.132038452888,0.118501080086
182,0.108225137272,0.114718632522,0.129870121437,0.13419911827,0.136363616686,0.140692613519,0.116883130938,0.119047629355
183,0.12844791982,0.130506379413,0.12515438447,0.127624535982,0.116508854176,0.126801152145,0.124742692551,0.120214081445
184,0.123406720988,0.122054847886,0.120316725328,0.130938585409,0.131324834867,0.124372344632,0.129972961765,0.117612979125
185,0.11737362117,0.128220026617,0.12860739824,0.126864225936,0.116598877924,0.129382141486,0.131512685413,0.121441023213
186,0.126931846777,0.126045097437,0.132252342817,0.12009120901,0.127438560685,0.122118064645,0.122751457031,0.122371421599
187,0.11917202666,0.124196141608,0.126607716783,0.130627008742,0.1346463007,0.117966239073,0.127009645979,0.119774920454
188,0.121273257786,0.116789958881,0.120152433059,0.127549876252,0.128894865923,0.126429051526,0.132257340102,0.126653216471
189,0.107317096173,0.133333322493,0.138211364928,0.108943110318,0.113821152753,0.144715421508,0.133333322493,0.120325209333
190,0.123882503478,0.127713920124,0.115581100746,0.119412517391,0.131864621491,0.128033204845,0.126436781242,0.127075350683
191,0.10412929389,0.140035885047,0.111310612121,0.122082589468,0.120287259911,0.127468578142,0.147217203279,0.127468578142
192,0.129881921975,0.111716630905,0.115349689119,0.137148038403,0.125340599208,0.125340599208,0.123524070101,0.131698451082
193,0.146579748326,0.146579748326,0.127035825314,0.149837068828,0.133550466318,0.107491902301,0.0846906587866,0.104234581799
194,0.118483414793,0.123222749489,0.112796213158,0.129857818063,0.119905215202,0.129857818063,0.124644549898,0.141232221334
195,0.124166475205,0.118647966218,0.123936537331,0.134053803807,0.129225108443,0.118418028343,0.12439641308,0.127155667573
196,0.141104286575,0.119018407844,0.120858897738,0.127607360684,0.123926380895,0.118404911212,0.118404911212,0.130674843841
197,0.115984412488,0.130604284129,0.118908386816,0.125730993582,0.148148130099,0.119883044926,0.125730993582,0.115009754378
198,0.147286775635,0.111111139822,0.124031009755,0.105943191849,0.149870749621,0.0878553739424,0.136950879688,0.136950879688
199,0.131668552401,0.127128261405,0.114642461165,0.119182752161,0.12031782491,0.129398406903,0.128263334154,0.129398406903
