,0
3170,-709395.81072
3171,-708937.845119
3172,-706626.561838
3173,-709911.328143
3174,-708215.056697
3175,-706525.831722
3176,-705487.385105
3177,-706545.08175
3178,-707201.835083
3179,-706506.616683
3180,-699192.051538
3181,-704495.800541
3182,-707304.346426
3183,-707517.863665
3184,-705518.333042
3185,-706596.544575
3186,-709030.623838
3187,-708879.682777
3188,-707472.856159
3189,-709742.33217
3190,-710241.362371
3191,-708140.082176
3192,-705405.971581
3193,-707141.549006
3194,-708018.757088
3195,-710030.278551
3196,-706181.286487
3197,-705684.26676
3198,-704863.253298
3199,-707548.893312
3200,-708082.131053
3201,-708874.982312
3202,-709075.218475
3203,-708173.628539
3204,-700570.452703
3205,-699238.744927
3206,-704482.516537
3207,-704109.039869
3208,-704199.685313
3209,-705605.205832
3210,-705048.447172
3211,-707402.889502
3212,-710319.337868
3213,-710323.208249
3214,-708473.18733
3215,-707646.024643
3216,-707888.536084
3217,-707844.569357
3218,-708474.567897
3219,-708275.880344
3220,-707702.973452
3221,-707676.021006
3222,-703104.460521
3223,-706514.162294
3224,-703377.005394
3225,-704653.824226
3226,-705971.753074
3227,-706173.142774
3228,-706441.992179
3229,-708500.746642
3230,-706713.408587
3231,-706227.699395
3232,-707698.84406
3233,-706117.486524
3234,-708402.804578
3235,-708364.529793
3236,-708977.345798
3237,-710341.279994
3238,-709270.080339
3239,-708861.744343
3240,-707672.085565
3241,-708739.088685
3242,-707115.755054
3243,-700505.972199
3244,-699422.293867
3245,-700597.778624
3246,-702463.686158
3247,-702730.676097
3248,-705831.921367
3249,-709205.763687
3250,-706709.896399
3251,-706644.233253
3252,-707699.207669
3253,-709188.920665
3254,-708677.715838
3255,-707838.927155
3256,-706226.357438
3257,-705706.577081
3258,-706197.546421
3259,-706099.346701
3260,-706135.632681
3261,-708029.320882
3262,-709714.102708
3263,-710825.734527
3264,-709654.484101
3265,-708341.927658
3266,-705648.092597
3267,-708403.9323
3268,-707882.960391
3269,-703154.583912
3270,-703969.934962
3271,-707773.558659
3272,-708996.799266
3273,-709141.99493
3274,-709543.025396
3275,-709282.32768
3276,-709905.267521
3277,-708810.04141
3278,-704795.65208
3279,-706369.717293
3280,-701418.287262
3281,-703106.095969
3282,-706041.819163
3283,-709527.475234
3284,-708180.939539
3285,-706878.984611
3286,-709616.616474
3287,-709653.048242
3288,-704761.789002
3289,-707974.867773
3290,-709968.087413
3291,-710027.535959
3292,-709710.457939
3293,-708697.202575
3294,-707129.746265
3295,-704686.539112
3296,-705412.788082
3297,-703704.23182
3298,-706086.737489
3299,-706483.215452
3300,-706982.990992
3301,-709246.500646
3302,-706699.488726
3303,-707674.422357
3304,-707434.662621
3305,-707753.56963
3306,-708418.535072
3307,-708078.975539
3308,-707797.050983
3309,-709172.125602
3310,-709297.309859
3311,-709703.981114
3312,-709780.435619
3313,-707673.334742
3314,-707794.878947
3315,-708446.562598
3316,-709469.415279
3317,-709537.329245
3318,-707704.657811
3319,-707460.407194
3320,-708400.430451
3321,-707854.924196
3322,-707384.787462
3323,-706999.94523
3324,-706539.915003
3325,-705183.524501
3326,-707560.555544
3327,-707825.514981
3328,-707474.279776
3329,-703858.346043
3330,-708107.977295
3331,-708940.844781
3332,-707345.93083
3333,-708470.78941
3334,-708868.581122
3335,-706926.149651
3336,-707887.845097
3337,-707277.310346
3338,-708301.478801
3339,-706257.942818
3340,-704400.249971
3341,-703734.802199
3342,-705511.882522
3343,-706685.309825
3344,-707386.299368
3345,-705680.546301
3346,-707206.521365
3347,-702363.927523
3348,-704246.224077
3349,-704597.658931
3350,-704478.389149
3351,-704480.714512
3352,-702650.31873
3353,-705911.905005
3354,-705647.978575
3355,-707868.496663
3356,-708707.069815
3357,-705832.9413
3358,-703532.240297
3359,-708501.634763
3360,-707743.07931
3361,-708394.084109
3362,-706913.783718
3363,-704741.603876
3364,-708196.04515
3365,-710087.782465
3366,-709560.808945
3367,-709136.578345
3368,-708458.241682
3369,-708989.092584
3370,-709601.082932
3371,-710127.732542
3372,-705908.892085
3373,-705930.892384
3374,-705837.322739
3375,-705513.138952
3376,-708919.18576
3377,-706966.566792
3378,-706888.08606
3379,-702685.824367
3380,-703935.608518
3381,-708387.328007
3382,-709320.503529
3383,-705081.506859
3384,-703818.710401
3385,-705883.84226
3386,-709005.607868
3387,-708459.294104
3388,-707998.949563
3389,-708309.466493
3390,-706622.337111
3391,-705049.172079
3392,-706328.38896
3393,-705898.971838
3394,-705882.492178
3395,-703788.087008
3396,-701723.19885
3397,-705299.432705
3398,-706226.953892
3399,-705318.830537
3400,-708347.722211
3401,-710135.889927
3402,-708261.282987
3403,-709610.141025
3404,-709445.204844
3405,-703370.266709
3406,-702699.217296
3407,-707131.511335
3408,-709456.526296
3409,-709963.968862
3410,-709475.699746
3411,-709549.421642
3412,-708164.322462
3413,-705519.295917
3414,-708410.405472
3415,-709579.41502
3416,-708276.933674
3417,-706951.086511
3418,-705193.738927
3419,-706063.788085
3420,-704525.699986
3421,-701852.107782
3422,-704499.162592
3423,-704237.561354
3424,-705197.137362
3425,-706721.041585
3426,-708033.179899
3427,-708402.88985
3428,-708086.501816
3429,-706394.900284
3430,-705867.78818
3431,-707639.061588
3432,-706275.696161
3433,-707870.520054
3434,-706210.010897
3435,-705838.689435
3436,-705698.863145
3437,-707651.380059
3438,-708691.128574
3439,-707530.797412
3440,-706919.300976
3441,-704309.10454
3442,-705812.684159
3443,-707506.318623
3444,-705733.221878
3445,-709253.336692
3446,-710081.704498
3447,-708422.025144
3448,-707493.750373
3449,-707597.426725
3450,-707622.61625
3451,-707629.566545
3452,-708821.340238
3453,-708866.036886
3454,-708422.758116
3455,-708726.904308
3456,-705580.775564
3457,-706783.165017
3458,-706195.838141
3459,-706067.582085
3460,-707478.759688
3461,-705150.332929
3462,-704267.196613
3463,-709082.284246
3464,-707991.860765
3465,-710656.998955
3466,-710082.496255
3467,-709803.463254
3468,-710395.987113
3469,-708712.012544
3470,-705101.948704
3471,-705594.353451
3472,-705624.407162
3473,-702315.998777
3474,-705057.047621
3475,-706529.886178
3476,-703496.473588
3477,-705265.769412
3478,-708937.450499
3479,-708568.173372
3480,-703663.017499
3481,-705384.756723
3482,-704789.324354
3483,-706684.543589
3484,-704867.907511
3485,-704321.403492
3486,-705530.14475
3487,-708625.530564
3488,-706866.94406
3489,-704620.457284
3490,-702583.526251
3491,-701334.820732
3492,-704565.931134
3493,-708414.122227
3494,-707171.273021
3495,-706152.621318
3496,-707158.121564
3497,-707841.498348
3498,-708607.167357
3499,-709197.654967
3500,-709585.710847
3501,-710327.08092
3502,-708551.399552
3503,-708125.880751
3504,-707717.913266
3505,-706725.585602
3506,-710099.140165
3507,-709003.229666
3508,-705555.307973
3509,-708643.81919
3510,-709762.838551
3511,-710232.881262
3512,-709509.841869
3513,-705124.797102
3514,-706982.180935
3515,-708653.444042
3516,-709964.809881
3517,-709787.709676
3518,-708203.376416
3519,-708896.230286
3520,-709677.400712
3521,-707952.34985
3522,-707314.730842
3523,-706767.453323
3524,-702700.970859
3525,-704787.303649
3526,-708362.296184
3527,-709164.398702
3528,-707416.838442
3529,-707223.251012
3530,-706712.519447
3531,-708352.38474
3532,-711236.82735
3533,-710538.715674
3534,-708686.490639
3535,-703751.762251
3536,-701506.552618
3537,-706002.01438
3538,-708248.346708
3539,-708969.965818
3540,-708236.714001
3541,-706960.111846
3542,-705059.256794
3543,-707773.263729
3544,-708695.684704
3545,-708092.608308
3546,-708176.571281
3547,-709939.11011
3548,-709910.22961
3549,-707905.150003
3550,-707909.455559
3551,-703599.997793
3552,-704336.057516
3553,-706948.924162
3554,-709487.201689
3555,-709590.426731
3556,-709320.10276
3557,-708960.785722
3558,-706897.648033
3559,-705879.68069
3560,-706047.838889
3561,-707066.568986
3562,-702025.303546
3563,-698700.259692
3564,-703081.986254
3565,-709960.673636
3566,-711148.652201
3567,-710706.630098
3568,-710325.709164
3569,-710103.44895
3570,-709744.161474
3571,-707014.879192
3572,-701427.668233
3573,-706544.891562
3574,-707700.880619
3575,-707449.058275
3576,-707188.73998
3577,-709012.736293
3578,-710447.664586
3579,-709383.590775
3580,-709112.693028
3581,-709410.577
3582,-709110.175645
3583,-709140.10073
3584,-709608.1688
3585,-708724.855514
3586,-706378.432163
3587,-708522.700041
3588,-708803.326749
3589,-707579.271132
3590,-706944.97077
3591,-705318.650143
3592,-707695.128035
3593,-708381.209331
3594,-709527.000683
3595,-706213.353774
3596,-703204.084016
3597,-707188.915145
3598,-710293.253673
3599,-709471.438552
3600,-705969.647811
3601,-705262.085696
3602,-709671.972758
3603,-705802.420559
3604,-706096.057146
3605,-704994.959482
3606,-706904.095074
3607,-707485.409109
3608,-707729.391786
3609,-708989.402076
3610,-708855.864957
3611,-709496.156918
3612,-709864.734881
3613,-709814.070734
3614,-706572.53612
3615,-704576.465775
3616,-705198.864748
3617,-705156.129583
3618,-701499.915308
3619,-698182.983247
3620,-699823.864881
3621,-707831.23473
3622,-710279.568687
3623,-709550.22698
3624,-709463.952576
3625,-709641.505555
3626,-708923.20784
3627,-705144.723
3628,-707387.048893
3629,-709588.214448
3630,-706755.418444
3631,-707736.973382
3632,-710004.187334
3633,-709901.260805
3634,-709956.684016
3635,-710051.652334
3636,-709027.095271
3637,-707864.94569
3638,-708052.262825
3639,-709172.218345
3640,-704668.853754
3641,-708046.406691
3642,-708341.011835
3643,-707973.417901
3644,-700878.784207
3645,-706460.637223
3646,-708661.522432
3647,-710235.754207
3648,-710520.980573
3649,-709342.944182
3650,-703406.6401
3651,-708117.469793
3652,-708999.469334
3653,-703548.86741
3654,-706486.517881
3655,-706074.130187
3656,-707773.960125
3657,-707105.624348
3658,-706061.282762
3659,-706213.489552
3660,-706639.096011
3661,-708171.721182
3662,-708827.079852
3663,-709083.654581
3664,-708295.262536
3665,-709428.540925
3666,-708917.201967
3667,-708025.220311
3668,-702315.36886
3669,-703491.368119
3670,-703569.591489
3671,-702444.524137
3672,-704902.852726
3673,-706518.802563
3674,-703575.570604
3675,-704312.77879
3676,-705714.073058
3677,-704582.850491
3678,-706117.071614
3679,-708985.091615
3680,-707285.545973
3681,-698399.916144
3682,-701339.457694
3683,-699854.222404
3684,-701701.810882
3685,-707219.533417
3686,-708672.401456
3687,-709023.806355
3688,-709973.530392
3689,-709599.396233
3690,-710348.908387
3691,-710050.77974
3692,-709977.133064
3693,-707558.667179
3694,-699843.485594
3695,-702549.529412
3696,-707582.501658
3697,-708725.668353
3698,-700151.054537
3699,-703264.383567
3700,-705338.314766
3701,-704716.268529
3702,-706100.249984
3703,-707445.60357
3704,-705127.546738
3705,-702748.155517
3706,-703414.430604
3707,-705823.793554
3708,-707443.18836
3709,-708667.526805
3710,-710269.048854
3711,-710998.181213
3712,-709615.704952
3713,-707898.019327
3714,-703888.555499
3715,-708699.930385
3716,-709254.921717
3717,-708804.789068
3718,-707291.850499
3719,-709592.837343
3720,-709637.162843
3721,-710189.819097
3722,-710604.853734
3723,-710130.785025
3724,-709184.751361
3725,-708022.033183
3726,-707452.314959
3727,-707579.302251
3728,-707382.554851
3729,-703465.666039
3730,-705835.159115
3731,-707370.529169
3732,-708728.042394
3733,-708978.262257
3734,-706779.90845
3735,-707798.403629
3736,-708634.142468
3737,-707721.283692
3738,-704037.036111
3739,-705675.372343
3740,-708248.906525
3741,-709872.195449
3742,-709333.258258
3743,-710163.058683
3744,-710184.275493
3745,-708686.875487
3746,-706024.842
3747,-705571.429926
3748,-706112.661047
3749,-708080.893487
3750,-709169.278159
3751,-708237.486877
3752,-707075.411413
3753,-704324.774886
3754,-704470.110565
3755,-709272.915791
3756,-709263.788868
3757,-710634.41919
3758,-709701.191813
3759,-710687.218291
3760,-710487.840367
3761,-710140.370988
3762,-709128.909637
3763,-709349.239067
3764,-710550.386603
3765,-710023.688549
3766,-707278.164139
3767,-707688.157135
3768,-709601.096726
3769,-709097.00048
3770,-707748.058755
3771,-708963.665036
3772,-704839.573655
3773,-703115.736972
3774,-704303.871801
3775,-705272.838592
3776,-709198.031127
3777,-709685.956641
3778,-708036.912172
3779,-706355.718936
3780,-707458.423993
3781,-708141.13815
3782,-708744.837431
3783,-709272.359787
3784,-706294.171594
3785,-708227.485029
3786,-707156.083053
3787,-708640.118769
3788,-709948.621464
3789,-708345.308573
3790,-707912.428045
3791,-708368.8789
3792,-709346.729747
3793,-706756.527122
3794,-705898.133752
3795,-710147.159597
3796,-709317.225226
3797,-703736.104336
3798,-706045.909737
3799,-707841.374261
3800,-706922.875138
3801,-708569.551895
3802,-709418.319873
3803,-709711.297401
3804,-705262.77365
3805,-704859.034235
3806,-708264.694308
3807,-708668.138645
3808,-706901.567424
3809,-707066.208259
3810,-707378.440276
3811,-707191.416409
3812,-707668.025831
3813,-708509.094113
3814,-707461.373176
3815,-709193.661051
3816,-710092.253699
3817,-709139.283665
3818,-706507.359761
3819,-706255.180959
3820,-705821.490772
3821,-703224.423431
3822,-703286.701778
3823,-701693.734666
3824,-704213.370927
3825,-706595.369191
3826,-707897.052559
3827,-705207.068226
3828,-703616.561632
3829,-705608.729807
3830,-706912.027655
3831,-703852.73081
3832,-709168.154186
3833,-708096.994608
3834,-706439.426437
3835,-706485.269033
3836,-707837.717186
3837,-708209.942426
3838,-707124.777454
3839,-707115.369609
3840,-708014.280843
3841,-709751.374755
3842,-710354.347528
3843,-710245.594377
3844,-709708.862635
3845,-706461.729239
3846,-709181.128128
3847,-708967.66201
3848,-709022.107329
3849,-709576.64266
3850,-708077.253424
3851,-703335.326833
3852,-704753.80826
3853,-707625.56432
3854,-704298.046213
3855,-700484.432455
3856,-703917.260184
3857,-707839.832876
3858,-709288.998357
3859,-709009.041728
3860,-708050.305877
3861,-708626.529676
3862,-709060.778357
3863,-709945.693831
3864,-709501.912281
3865,-708485.655658
3866,-709057.256041
3867,-710065.406545
3868,-710161.72117
3869,-709371.842118
3870,-707356.126143
3871,-705790.72478
3872,-704513.965025
3873,-701951.191373
3874,-697891.269047
3875,-701790.127062
3876,-703478.173344
3877,-699142.210787
3878,-700059.668323
3879,-705076.325957
3880,-706194.091061
3881,-702389.50463
3882,-698567.418458
3883,-700110.673678
3884,-704595.988809
3885,-706895.264638
3886,-701782.60518
3887,-702287.143769
3888,-704938.636619
3889,-706589.744017
3890,-705739.24306
3891,-708360.810996
3892,-710074.671419
3893,-708617.871526
3894,-707250.424059
3895,-708448.838438
3896,-708587.89005
3897,-707484.560078
3898,-700278.185648
3899,-703147.445016
3900,-708475.93996
3901,-708130.571632
3902,-707222.646815
3903,-708883.135203
3904,-706440.530111
3905,-708696.467958
3906,-708846.938731
3907,-708195.558975
3908,-706463.831162
3909,-706285.438749
3910,-709657.800912
3911,-709224.642994
3912,-707479.267854
3913,-706892.627494
3914,-706395.690749
3915,-706572.304008
3916,-708989.287419
3917,-709894.054604
3918,-710319.191596
3919,-710260.073684
3920,-709677.799945
3921,-708979.040246
3922,-707878.764539
3923,-706067.499722
3924,-699733.683514
3925,-702221.545927
3926,-707163.103129
3927,-708522.150356
3928,-708339.511098
3929,-704903.222059
3930,-701397.131527
3931,-701602.4375
3932,-703422.416897
3933,-706351.412646
3934,-708620.24334
3935,-703751.466222
3936,-703732.103915
3937,-704115.05737
3938,-700296.27055
3939,-703552.542601
3940,-705575.701849
3941,-703028.845672
3942,-705788.641871
3943,-704928.992942
3944,-704551.81806
3945,-707266.722344
3946,-707917.982441
3947,-706900.061128
3948,-708342.439571
3949,-708873.406101
3950,-705878.571132
3951,-706596.610255
3952,-707293.460254
3953,-708380.941174
3954,-706824.476556
3955,-708562.380036
3956,-707704.067222
3957,-706460.254766
3958,-709359.198299
3959,-709665.183007
3960,-710076.452836
3961,-708294.975832
3962,-708054.677221
3963,-706504.763363
3964,-705945.369244
3965,-705224.882238
3966,-706538.341696
3967,-706486.778932
3968,-707889.84002
3969,-707211.579364
3970,-708433.630152
3971,-708837.718696
3972,-708970.35357
3973,-707414.991467
3974,-699656.407273
3975,-701100.135943
3976,-702557.225209
3977,-705451.439931
3978,-708555.891396
3979,-708937.74636
3980,-706976.686599
3981,-703795.021443
3982,-708831.514961
3983,-708795.283678
3984,-707569.911932
3985,-709040.689436
3986,-707969.11069
3987,-705604.286258
3988,-706575.940549
3989,-706941.247105
3990,-707887.645843
3991,-707723.130115
3992,-706867.072874
3993,-706532.678479
3994,-705628.165748
3995,-705169.664489
3996,-706882.524794
3997,-707904.25823
3998,-708778.054438
3999,-708710.455249
4000,-702808.038672
4001,-702634.748622
4002,-706874.780327
4003,-708504.78116
4004,-710337.980037
4005,-709676.890882
4006,-706967.737931
4007,-699569.507277
4008,-703358.59241
4009,-704181.488592
4010,-708742.390212
4011,-708246.928363
4012,-702703.648888
4013,-704465.530891
4014,-704239.032269
4015,-703002.167538
4016,-704724.425807
4017,-702688.223001
4018,-699868.806445
4019,-700552.590902
4020,-704274.289204
4021,-709210.707081
4022,-708835.915078
4023,-706990.612454
4024,-708097.365078
4025,-708602.611598
4026,-708423.022392
4027,-710030.835445
4028,-709029.173422
4029,-708457.30561
4030,-707975.396656
4031,-708049.9893
4032,-708270.010905
4033,-708494.341039
4034,-708533.412558
4035,-709345.875392
4036,-707041.998429
4037,-707163.568348
4038,-708362.436547
4039,-706386.551123
4040,-705142.163138
4041,-706467.003666
4042,-704733.325089
4043,-702768.728926
4044,-705394.906087
4045,-707483.146929
4046,-706147.629325
4047,-707566.701254
4048,-707881.686887
4049,-701160.45224
4050,-703411.124502
4051,-702382.389704
4052,-707331.321236
4053,-709192.116151
4054,-708930.479294
4055,-708256.632238
4056,-708807.52652
4057,-710038.355973
4058,-709592.534431
4059,-710674.464643
4060,-708526.207479
4061,-707051.669809
4062,-706802.86988
4063,-708634.985571
4064,-708049.47993
4065,-703080.177386
4066,-707401.504811
4067,-710552.728873
4068,-710047.297051
4069,-708454.708786
4070,-705267.096444
4071,-706747.958938
4072,-710122.896062
4073,-710396.45436
4074,-708946.631266
4075,-707210.877039
4076,-705729.237925
4077,-707113.801729
4078,-707129.456069
4079,-705701.174057
4080,-704159.75524
4081,-700950.463291
4082,-704056.596902
4083,-703422.012542
4084,-700830.855984
4085,-704634.630605
4086,-706921.913539
4087,-706233.342903
4088,-702662.952212
4089,-708343.658902
4090,-709714.768368
4091,-710266.377022
4092,-708812.179054
4093,-708833.037989
4094,-705155.66336
4095,-708072.484901
4096,-707730.973181
4097,-700337.951111
4098,-703305.258204
4099,-700017.180052
4100,-699331.429082
4101,-703533.380155
4102,-708230.898998
4103,-706324.913909
4104,-710358.81216
4105,-710060.882136
4106,-710395.953158
4107,-709256.900027
4108,-708229.479592
4109,-708417.013536
4110,-709004.754178
4111,-708932.643506
4112,-702829.329077
4113,-707311.511169
4114,-707736.201567
4115,-709225.133801
4116,-710954.138865
4117,-710297.744636
4118,-709047.679843
4119,-708263.845171
4120,-704099.609675
4121,-705537.156227
4122,-704602.641001
4123,-702214.682468
4124,-703190.546113
4125,-705898.835324
4126,-705209.834
4127,-704303.011574
4128,-705842.517662
4129,-704798.553085
4130,-704960.77407
4131,-701669.024376
4132,-701557.13538
4133,-703999.5396
4134,-708314.624911
4135,-708145.782895
4136,-706937.763807
4137,-705682.365427
4138,-703041.419595
4139,-703154.90103
4140,-702550.101427
4141,-700624.115919
4142,-699796.20081
4143,-704491.057306
4144,-705528.085035
4145,-704008.030934
4146,-706559.155235
4147,-709585.908973
4148,-708383.719789
4149,-708250.462018
4150,-704279.947801
4151,-706092.729046
4152,-708733.979584
4153,-707403.640712
4154,-704652.155919
4155,-705208.466737
4156,-708026.750362
4157,-706917.448973
4158,-707222.171489
4159,-707342.042213
4160,-707362.257863
4161,-706937.904795
4162,-705708.590839
4163,-708048.33711
4164,-708639.450815
4165,-709872.815051
4166,-710402.864197
4167,-710478.54658
4168,-708649.966019
4169,-707882.319847
4170,-708253.29572
4171,-706671.798754
4172,-708753.746785
4173,-709661.044236
4174,-704348.765072
4175,-706876.933901
4176,-709709.528838
4177,-710106.373708
4178,-709439.982066
4179,-709105.966305
4180,-708076.063026
4181,-707118.561541
4182,-703443.333613
4183,-707420.955386
4184,-707196.330732
4185,-700849.18339
4186,-701594.712172
4187,-702553.079962
4188,-705847.919852
4189,-709294.074708
4190,-711020.806884
4191,-709825.360856
4192,-707957.70522
4193,-707563.441446
4194,-704482.93386
4195,-704662.994093
4196,-705075.270165
4197,-707283.495343
4198,-707989.617896
4199,-704926.327703
4200,-707693.902911
4201,-706549.995857
4202,-703959.990188
4203,-705399.56938
4204,-707716.635565
4205,-709640.177471
4206,-707256.985283
4207,-707608.500029
4208,-708337.517597
4209,-706852.577983
4210,-704820.846249
4211,-708508.984519
4212,-710105.211005
4213,-710858.949631
4214,-710337.282991
4215,-709355.634921
4216,-706938.421388
4217,-709343.616514
4218,-708098.488155
4219,-707504.365964
4220,-710175.901316
4221,-708238.876991
4222,-709000.661119
4223,-706109.377552
4224,-705569.211522
4225,-707855.925809
4226,-707348.202541
4227,-701754.687284
4228,-706927.482295
4229,-706831.769846
4230,-708678.144065
4231,-709135.867671
4232,-706209.633218
4233,-701923.144641
4234,-703076.475838
4235,-704719.407412
4236,-706157.892979
4237,-707612.010026
4238,-709910.149872
4239,-709098.086181
4240,-708894.74271
4241,-707020.076668
4242,-704764.200342
4243,-708064.855859
4244,-709713.512817
4245,-708739.913489
4246,-709302.783499
4247,-710621.632341
4248,-710407.47373
4249,-709935.964905
4250,-710176.089193
4251,-707483.398206
4252,-708062.013731
4253,-709466.958867
4254,-707096.589255
4255,-704656.65169
4256,-707187.841368
4257,-709057.628938
4258,-707591.14575
4259,-708538.408934
4260,-708126.291388
4261,-707565.802823
4262,-703357.078174
4263,-703088.235992
4264,-706674.60994
4265,-705348.873672
4266,-705360.750703
4267,-707052.586281
4268,-709306.175441
4269,-708855.693974
4270,-705136.272844
4271,-707263.180024
4272,-706898.451432
4273,-707950.078961
4274,-709498.991154
4275,-707743.436566
4276,-709133.106816
4277,-708421.810087
4278,-707717.328322
4279,-702118.14668
4280,-708994.18124
4281,-707759.437078
4282,-708876.039586
4283,-710513.479286
4284,-709159.2067
4285,-708859.408019
4286,-708237.053957
4287,-709946.898527
4288,-707857.670528
4289,-706541.797269
4290,-706333.042578
4291,-708498.621684
4292,-709591.364314
4293,-709471.712875
4294,-709249.106774
4295,-707767.188137
4296,-705501.489466
4297,-704528.351869
4298,-707183.65
4299,-706880.206234
4300,-705739.518991
4301,-704867.213862
4302,-707214.146445
4303,-709062.248403
4304,-709747.426001
4305,-710517.15115
4306,-708296.287584
4307,-707146.678763
4308,-708537.434013
4309,-709559.756106
4310,-709851.256716
4311,-709888.624235
4312,-708848.774163
4313,-708809.526459
4314,-707345.122862
4315,-703867.701683
4316,-705041.711229
4317,-705426.105151
4318,-708286.041611
4319,-709662.741522
4320,-709682.089545
4321,-708601.262247
4322,-708807.402654
4323,-708410.125257
4324,-700782.342203
4325,-701985.828947
4326,-704156.423475
4327,-708964.679244
4328,-709046.119688
4329,-708335.264759
4330,-709998.12157
4331,-709101.238049
4332,-709424.515986
4333,-709593.75102
4334,-709039.344545
4335,-708729.214
4336,-707821.717946
4337,-706520.044363
4338,-707825.893976
4339,-709489.909734
4340,-709749.246586
4341,-707987.561138
4342,-707870.230649
4343,-708600.494277
4344,-709380.415829
4345,-710473.195649
4346,-710267.309736
4347,-709770.433393
4348,-708736.92222
4349,-706933.629943
4350,-708321.524258
4351,-708295.014089
4352,-706251.60763
4353,-704663.488127
4354,-710061.422538
4355,-709952.996558
4356,-709033.146569
4357,-707978.108346
4358,-708540.175928
4359,-709661.550061
4360,-710395.627749
4361,-710029.720472
4362,-709895.451257
4363,-710272.368202
4364,-705345.6975
4365,-709792.663684
4366,-709166.499857
4367,-707319.46432
4368,-704169.280052
4369,-707204.576625
4370,-708857.126929
4371,-708369.707666
4372,-705347.272515
4373,-708907.254527
4374,-708916.517151
4375,-706325.290341
4376,-704852.106812
4377,-704790.367762
4378,-702353.780326
4379,-708595.191102
4380,-709786.437273
4381,-709413.478131
4382,-710214.084319
4383,-709054.733398
4384,-706052.169272
4385,-705953.878007
4386,-706830.313361
4387,-709489.141866
4388,-709101.855488
4389,-708471.497567
4390,-707422.12141
4391,-705451.843961
4392,-706056.229595
4393,-710819.442926
4394,-710884.873411
4395,-706847.448198
4396,-709390.651883
4397,-709881.102261
4398,-709631.78633
4399,-707180.623662
4400,-705149.596992
4401,-707415.305448
4402,-707226.656049
4403,-704758.209373
4404,-702469.250931
4405,-702818.414596
4406,-705554.932516
4407,-707822.897057
4408,-707880.043762
4409,-707290.381901
4410,-707357.948271
4411,-707524.787808
4412,-705900.309186
4413,-701245.175838
4414,-704683.772084
4415,-705774.697108
4416,-705009.17692
4417,-703673.631
4418,-704335.081389
4419,-707796.132111
4420,-706796.76897
4421,-707128.864181
4422,-706174.897477
4423,-701257.922255
4424,-703927.080032
4425,-707615.976498
4426,-708274.949112
4427,-709244.378498
4428,-709340.207241
4429,-710071.604171
4430,-709328.952504
4431,-708114.802112
4432,-707466.008621
4433,-704468.652247
4434,-704996.317046
4435,-705947.214148
4436,-705574.903398
4437,-704965.472332
4438,-709360.223017
4439,-706184.735231
4440,-706186.147133
4441,-706674.993351
4442,-708049.812639
4443,-710136.856758
4444,-709321.85778
4445,-703974.66021
4446,-703394.17117
4447,-703481.100138
4448,-705748.670691
4449,-707946.271146
4450,-708361.753332
4451,-708355.031754
4452,-708494.42325
4453,-706834.953969
4454,-706782.532185
4455,-706904.997931
4456,-702140.105825
4457,-697351.791949
4458,-703327.459513
4459,-701893.381759
4460,-703302.947527
4461,-705059.894663
4462,-705884.217303
4463,-705232.295964
4464,-705962.086592
4465,-707255.493092
4466,-707513.073815
4467,-708730.640819
4468,-709589.867297
4469,-709350.704432
4470,-709597.098789
4471,-709540.294183
4472,-706873.578179
4473,-703331.778545
4474,-706657.171945
4475,-708610.799589
4476,-706858.207171
4477,-707177.727685
4478,-708196.804196
4479,-708431.461361
4480,-708858.524943
4481,-708944.358042
4482,-708576.095656
4483,-707526.92364
4484,-708315.341042
4485,-709628.803582
4486,-709343.259544
4487,-705347.079897
4488,-705617.428415
4489,-705080.593112
4490,-701880.525422
4491,-706474.777463
4492,-704458.159997
4493,-707686.784732
4494,-709323.931685
4495,-708678.756528
4496,-707876.8966
4497,-706711.156026
4498,-705008.765093
4499,-708420.124935
4500,-708649.373705
4501,-708696.433005
4502,-707840.40761
4503,-708880.821092
4504,-709809.080188
4505,-710442.954946
4506,-709344.179141
4507,-705038.865055
4508,-700111.513809
4509,-699009.198314
4510,-701569.673781
4511,-704168.763819
4512,-703396.830191
4513,-702898.082138
4514,-703357.600212
4515,-705928.764411
4516,-705998.741343
4517,-702726.499683
4518,-705278.420619
4519,-707811.452412
4520,-708209.137982
4521,-707708.882733
4522,-707017.619482
4523,-708558.078593
4524,-709466.672475
4525,-709221.771145
4526,-706301.528146
4527,-705734.566037
4528,-708653.560328
4529,-709632.517807
4530,-709116.318679
4531,-706334.015472
4532,-707227.306148
4533,-706342.498441
4534,-705157.606004
4535,-709574.390509
4536,-710541.083717
4537,-708777.393012
4538,-707650.348253
4539,-709477.559377
4540,-709448.388513
4541,-709389.731553
4542,-708539.378082
4543,-706716.79432
4544,-706020.248448
4545,-707118.983457
4546,-705650.800591
4547,-702610.564778
4548,-700387.822452
4549,-701932.010119
4550,-703720.243827
4551,-706947.355097
4552,-707344.589333
4553,-707884.139624
4554,-706259.482135
4555,-706574.41364
4556,-708706.849762
4557,-708745.298019
4558,-707779.519776
4559,-706354.677921
4560,-705165.022904
4561,-706401.986918
4562,-708977.641172
4563,-708497.025939
4564,-707902.287898
4565,-704692.562022
4566,-703117.265709
4567,-707984.652201
4568,-709096.455643
4569,-710132.74913
