WORDCOUNTS,WEIGHT
y,352
the,316
a,294
and,246
of,243
b,196
i,185
that,169
in,159
to,139
is,128
for,103
ea,101
s,99
we,93
f,72
be,61
will,57
o,56
if,56
eb,56
it,55
t,54
bayesian,50
this,48
j,47
are,43
distribution,42
then,40
or,38
m,38
posterior,37
prior,36
as,35
by,35
with,33
density,33
follows,32
which,32
ma,30
from,30
suppose,29
have,29
can,29
stochastically,28
expectation,28
has,28
x,28
function,28
not,27
theorem,27
densities,26
mlr,25
values,25
example,25
degroot,24
two,24
an,24
lemma,23
any,23
ordered,22
distributions,22
given,22
value,21
tb,20
probability,20
only,20
on,20
bayesians,20
all,19
her,19
c,19
h,18
statistical,18
therefore,17
expects,17
thus,17
ta,17
r,17
his,16
l,16
each,16
statistics,16
conditions,16
denote,16
between,16
expect,15
respect,15
when,15
mean,14
proof,14
v,14
also,14
subjective,14
let,14
what,14
such,14
some,14
q,14
corollary,14
own,14
d,14
under,13
beliefs,13
theory,13
e,13
parameter,13
predictive,13
vector,13
increasing,12
mb,12
other,12
dv,12
itb,12
results,12
observed,12
decision,12
section,11
ordering,11
consider,11
show,11
g,11
ib,11
group,10
expert,10
nondecreasing,10
following,10
u,10
eab,10
ita,10
data,10
condition,10
random,10
article,10
how,9
one,9
study,9
ratio,9
university,9
same,9
stochastic,9
result,9
but,9
oi,9
take,9
fo,9
assume,9
covariance,9
family,9
k,9
oj,8
now,8
been,8
similar,8
pp,8
conditional,8
p,8
going,8
matrix,8
move,8
corresponding,8
since,8
after,8
lindley,8
journal,8
than,8
go,7
does,7
american,7
about,7
see,7
before,7
these,7
hence,7
might,7
over,7
bayarri,7
smith,7
different,7
new,7
eds,7
press,7
behavior,7
known,7
general,7
mj,7
next,7
association,7
sufficient,7
cova,6
no,6
they,6
case,6
was,6
cov,6
opinion,6
covab,6
based,6
observes,6
where,6
zidek,6
takes,6
conclusion,6
nonincreasing,6
use,6
away,6
three,6
good,6
revised,6
so,6
arbitrary,6
problems,6
normal,6
observe,6
always,6
he,5
sample,5
york,5
she,5
seen,5
get,5
specified,5
irb,5
just,5
first,5
toward,5
december,5
found,5
amsterdam,5
very,5
real,5
well,5
strict,5
desired,5
lies,5
optimal,5
measure,5
direction,5
observation,5
even,5
moreover,4
dominating,4
equality,4
generalization,4
way,4
priors,4
who,4
relations,4
boss,4
direct,4
decisions,4
positive,4
expectations,4
analysis,4
qi,4
multivariate,4
assigns,4
probabilities,4
considered,4
bernardo,4
variable,4
sum,4
ed,4
most,4
kadane,4
every,4
more,4
covb,4
again,4
rb,4
valencia,4
fact,4
shows,4
longer,4
appendix,4
denotes,4
closer,4
experts,4
wj,4
lehmann,4
particular,4
property,4
number,4
genest,4
dichotomous,4
possible,4
those,4
comment,4
expression,4
factor,4
our,4
ob,4
argument,4
fi,4
functions,4
lie,4
calculated,4
gl,4
relation,4
research,4
weight,4
ab,4
equal,4
final,3
may,3
essential,3
independent,3
science,3
economic,3
ia,3
sec,3
calculation,3
implies,3
means,3
prove,3
comments,3
life,3
standard,3
monotone,3
ej,3
necessarily,3
into,3
updating,3
annals,3
must,3
learns,3
lying,3
else,3
either,3
predictor,3
turn,3
words,3
true,3
could,3
here,3
simple,3
equilibrium,3
there,3
gi,3
agree,3
ra,3
furthermore,3
begin,3
shall,3
form,3
references,3
however,3
gives,3
expressions,3
right,3
larger,3
almost,3
another,3
qf,3
work,3
examples,3
considering,3
unless,3
everywhere,3
combining,3
obtain,3
immediately,3
actually,3
aspect,3
goal,3
shown,3
development,3
professor,3
realized,3
write,3
wb,3
course,3
obtained,3
fb,3
